price,discount_percent,inventory_level,rating,review_count,product_id,product_category,customer_region,payment_method,day,month,year,day_of_week,week_of_year,is_weekend,actual_quantity_sold,original_price,static_revenue,rule_price,rule_predicted_quantity,rule_revenue,ml_price,ml_predicted_demand,ml_revenue
409.14,10,126,4.4,270,1238,2,2,1,23,2,2023,3,8,0,5,409.14,2045.6999999999998,368.226,5,1841.13,450.05400000000003,3.114137,1401.5297838206293
112.56,30,20,4.9,166,485,1,2,3,25,5,2023,3,21,0,4,112.56,450.24,112.56,4,450.24,123.81600000000002,3.0375745,376.10032796287544
126.83,0,10,3.7,96,2610,2,3,1,20,7,2023,3,29,0,2,126.83,253.66,139.513,2,279.026,139.513,2.6057086,363.5302237849236
23.78,15,76,2.7,135,3718,1,0,4,12,1,2023,3,2,0,2,23.78,47.56,23.78,2,47.56,26.158000000000005,3.438946,89.95594969511033
253.86,30,86,2.2,481,3524,4,2,0,9,12,2022,4,49,0,2,253.86,507.72,253.86,2,507.72,279.24600000000004,3.1423206,877.4804674644471
327.93,5,90,4.3,157,2617,1,3,0,17,5,2023,2,20,0,2,327.93,655.86,327.93,2,655.86,360.723,3.1599276,1139.8585660293102
257.28,5,72,2.7,106,212,5,1,1,30,10,2022,6,43,1,2,257.28,514.56,257.28,2,514.56,283.008,3.0464687,862.1750236816406
440.69,0,18,2.5,437,823,3,0,3,28,9,2022,2,39,0,5,440.69,2203.45,484.759,5,2423.795,484.759,3.0343947,1470.9501602807045
90.43,0,146,3.1,182,3705,4,3,3,21,5,2023,6,20,1,1,90.43,90.43,81.38700000000001,1,81.38700000000001,99.47300000000001,2.8407018,282.573131988287
305.47,5,139,2.9,44,1521,1,3,0,27,3,2022,6,12,1,2,305.47,610.94,274.92300000000006,2,549.8460000000001,336.01700000000005,2.8015301,941.3617472584249
98.85,20,13,1.2,210,2816,0,1,3,17,5,2023,2,20,0,5,98.85,494.25,108.735,5,543.675,108.735,2.885038,313.7045959496498
431.25,0,95,4.6,398,2886,3,3,2,10,1,2022,0,2,0,4,431.25,1725.0,431.25,4,1725.0,474.37500000000006,3.0350983,1439.7747628390791
157.68,15,53,1.2,381,2093,2,2,3,5,9,2022,0,36,0,2,157.68,315.36,157.68,2,315.36,173.448,3.0355017,526.501702074051
119.85,20,70,2.5,98,3070,2,2,4,11,6,2023,6,23,1,2,119.85,239.7,119.85,2,239.7,131.835,2.9431193,388.0061312663555
380.95,30,15,3.4,89,2208,5,0,2,18,9,2022,6,37,1,3,380.95,1142.85,419.045,3,1257.135,419.045,2.846328,1192.7395251810551
422.93,10,111,3.4,230,1942,5,0,0,26,2,2022,5,8,1,3,422.93,1268.79,380.637,3,1141.911,465.22300000000007,3.107239,1445.5590529954436
382.78,20,38,2.3,250,119,1,1,3,4,2,2023,5,5,1,4,382.78,1531.12,382.78,4,1531.12,421.058,2.9763155,1253.2014511051177
375.07,10,141,4.6,473,1436,1,2,3,14,6,2022,1,24,0,5,375.07,1875.35,337.563,5,1687.815,412.577,2.895626,1194.668716304779
290.06,20,41,1.0,498,1317,0,2,0,26,10,2023,3,43,0,2,290.06,580.12,290.06,2,580.12,319.06600000000003,3.1444898,1003.2997714128495
232.52,15,95,1.1,429,2447,2,1,4,28,3,2023,1,13,0,3,232.52,697.5600000000001,232.52,3,697.5600000000001,255.77200000000002,2.8357615,725.3084024219513
422.74,0,61,2.9,10,2413,5,0,0,30,7,2022,5,30,1,3,422.74,1268.22,422.74,3,1268.22,465.01400000000007,3.0865383,1435.2835279273988
44.84,10,112,3.1,331,3666,3,0,0,26,6,2023,0,26,0,5,44.84,224.20000000000002,40.356,5,201.78,49.324000000000005,2.9995863,147.95159681987764
299.0,0,19,1.2,21,2419,0,1,2,21,1,2022,4,3,0,1,299.0,299.0,328.90000000000003,1,328.90000000000003,328.90000000000003,2.7797527,914.2606733322144
452.52,30,29,4.9,4,2943,1,2,2,7,6,2022,1,23,0,2,452.52,905.04,452.52,2,905.04,497.77200000000005,2.9478197,1467.3421125755312
113.49,10,45,4.6,123,3580,1,0,4,12,2,2023,6,6,1,4,113.49,453.96,113.49,4,453.96,124.839,3.0093431,375.6833891630173
252.96,10,24,2.8,122,670,1,0,2,12,5,2022,3,19,0,2,252.96,505.92,252.96,2,505.92,278.25600000000003,2.953478,821.8230016136171
479.23,20,12,4.6,199,3515,5,1,2,6,9,2022,1,36,0,3,479.23,1437.69,527.153,3,1581.459,479.23,2.9714894,1424.0268792867662
287.48,5,109,3.6,436,1140,2,0,4,10,5,2023,2,19,0,5,287.48,1437.4,258.732,5,1293.66,316.22800000000007,2.977981,941.7210043010714
428.57,30,35,5.0,342,3242,4,1,1,29,10,2022,5,43,1,5,428.57,2142.85,428.57,5,2142.85,471.427,3.13427,1477.579481026411
228.08,15,104,1.3,83,2347,2,2,0,13,1,2022,3,2,0,1,228.08,228.08,205.27200000000002,1,205.27200000000002,250.88800000000003,3.0072682,754.4875017490388
361.51,10,54,3.0,331,1605,0,2,1,26,8,2023,5,34,1,5,361.51,1807.55,361.51,5,1807.55,397.661,3.053226,1214.1489020438194
162.63,5,34,4.4,422,1425,1,1,3,21,7,2023,4,29,0,3,162.63,487.89,162.63,3,487.89,178.893,3.0143063,539.2382981493473
150.55,20,130,3.7,59,280,5,1,1,29,9,2022,3,39,0,1,150.55,150.55,135.495,1,135.495,165.60500000000002,2.9472115,488.07296111702925
237.14,5,60,3.3,194,3003,4,3,4,22,12,2022,3,51,0,2,237.14,474.28,237.14,2,474.28,260.854,2.9323993,764.9280799379349
354.45,10,65,4.8,325,673,3,0,0,1,8,2022,0,31,0,3,354.45,1063.35,354.45,3,1063.35,389.89500000000004,3.0515893,1189.7993908488752
163.49,30,20,3.6,199,1185,5,2,2,31,7,2022,6,30,1,2,163.49,326.98,163.49,2,326.98,179.83900000000003,2.8180954,506.80346684718137
17.32,0,56,2.0,170,2193,1,3,4,14,7,2023,4,28,0,4,17.32,69.28,17.32,4,69.28,19.052000000000003,3.03773,57.87483155155183
190.66,5,53,4.8,294,2168,5,1,0,16,11,2022,2,46,0,1,190.66,190.66,190.66,1,190.66,209.726,2.9685857,622.5896107258797
364.45,5,135,2.8,295,1676,1,0,3,20,12,2022,1,51,0,2,364.45,728.9,328.005,2,656.01,400.89500000000004,2.6313827,1054.9081690323353
238.96,5,145,4.3,142,762,5,1,4,28,11,2023,1,48,0,5,238.96,1194.8,215.06400000000002,5,1075.3200000000002,262.85600000000005,3.1517103,828.4459552135469
447.7,0,105,2.7,57,1595,4,1,0,18,7,2023,1,29,0,1,447.7,447.7,402.93,1,402.93,492.47,2.9011521,1428.7303914022445
11.01,5,135,2.7,237,3932,2,2,4,19,12,2023,1,51,0,2,11.01,22.02,9.909,2,19.818,12.111,3.1851485,38.575333211660386
466.85,20,133,2.0,476,187,4,2,1,8,8,2022,0,32,0,1,466.85,466.85,420.165,1,420.165,466.85,3.1430845,1467.3490109920504
286.16,0,42,1.4,98,3059,2,3,0,27,7,2023,3,30,0,1,286.16,286.16,286.16,1,286.16,314.77600000000007,2.9787204,937.6297009906771
228.4,30,133,1.2,198,3903,0,2,4,4,3,2023,5,9,1,1,228.4,228.4,205.56,1,205.56,251.24000000000004,2.790777,701.1548054409028
7.12,0,89,3.3,143,399,5,2,3,13,4,2023,3,15,0,5,7.12,35.6,7.12,5,35.6,7.832000000000001,3.01517,23.614812202453617
286.59,10,139,1.9,276,3982,1,3,3,12,2,2022,5,6,1,1,286.59,286.59,257.931,1,257.931,315.249,3.002435,946.514621526003
195.77,10,82,4.3,145,1268,2,0,3,11,7,2023,1,28,0,5,195.77,978.85,195.77,5,978.85,215.34700000000004,3.034357,653.4396921520234
12.34,20,16,3.3,139,1537,1,3,4,18,5,2023,3,20,0,2,12.34,24.68,13.574000000000002,2,27.148000000000003,13.574000000000002,2.914505,39.5614909362793
66.15,30,138,2.1,174,3571,3,0,0,29,5,2023,0,22,0,2,66.15,132.3,59.535000000000004,2,119.07000000000001,72.76500000000001,2.7720032,201.70481094360355
424.84,10,143,4.8,158,3597,1,0,1,30,8,2022,1,35,0,2,424.84,849.68,382.356,2,764.712,467.324,3.1679742,1480.4703907556534
402.63,5,138,2.5,180,3742,3,0,2,12,1,2022,2,2,0,4,402.63,1610.52,362.367,4,1449.468,442.89300000000003,3.1744187,1405.9278159048558
36.59,5,64,3.2,431,2489,4,0,4,27,7,2023,3,30,0,3,36.59,109.77000000000001,36.59,3,109.77000000000001,40.24900000000001,2.7203014,109.48941063380244
73.62,10,63,3.7,216,163,2,1,4,7,8,2023,0,32,0,5,73.62,368.1,73.62,5,368.1,80.98200000000001,2.9163756,236.17393183994298
253.52,10,148,1.4,82,2435,3,0,4,20,1,2023,4,3,0,5,253.52,1267.6000000000001,228.168,5,1140.8400000000001,278.872,2.8289828,788.9240997810364
218.45,30,71,2.5,125,235,2,2,0,3,10,2023,1,40,0,1,218.45,218.45,218.45,1,218.45,240.29500000000002,2.92175,702.0819327497483
89.86,5,18,4.9,311,1473,5,1,0,9,11,2023,3,45,0,2,89.86,179.72,98.846,2,197.692,98.846,3.3366609,329.8155795621872
489.57,10,69,2.3,458,1923,3,3,4,25,6,2022,5,25,1,1,489.57,489.57,489.57,1,489.57,538.527,3.1002507,1669.5687200160028
48.59,10,106,1.1,30,2423,3,1,2,31,8,2023,3,35,0,2,48.59,97.18,43.731,2,87.462,53.449000000000005,2.6807532,143.28357944631577
43.28,10,78,4.9,122,3264,3,1,4,28,2,2022,0,9,0,3,43.28,129.84,43.28,3,129.84,47.608000000000004,2.839267,135.17182407188417
290.03,30,97,1.1,418,2134,1,1,3,17,5,2023,2,20,0,5,290.03,1450.1499999999999,290.03,5,1450.1499999999999,319.033,3.0951955,987.4695161111355
470.54,30,83,3.8,269,260,3,3,0,2,12,2023,5,48,1,2,470.54,941.08,470.54,2,941.08,517.594,3.1079192,1608.6403387670518
196.55,5,40,3.0,20,601,0,3,0,7,5,2023,6,18,1,3,196.55,589.6500000000001,196.55,3,589.6500000000001,216.20500000000004,2.9600763,639.9833033800127
435.13,20,29,1.3,119,3431,1,1,3,17,2,2023,4,7,0,1,435.13,435.13,435.13,1,435.13,478.64300000000003,2.95451,1414.1555172584058
155.04,20,29,1.4,470,748,0,0,1,28,3,2022,0,13,0,2,155.04,310.08,155.04,2,310.08,170.544,2.8821685,491.53655002212525
454.52,10,56,4.9,264,2759,4,1,3,4,3,2023,5,9,1,3,454.52,1363.56,454.52,3,1363.56,477.246,2.9887235,1426.3563433384895
252.4,5,128,1.7,122,1618,3,0,0,4,6,2023,6,22,1,1,252.4,252.4,227.16,1,227.16,277.64000000000004,2.8813193,799.9694861316682
118.71,15,142,2.8,266,1153,0,2,0,16,10,2023,0,42,0,5,118.71,593.55,106.839,5,534.1949999999999,130.58100000000002,3.112233,406.39848738455777
191.16,10,134,3.1,180,1182,2,1,1,25,5,2023,3,21,0,4,191.16,764.64,172.044,4,688.176,210.276,3.0183442,634.6853374071121
90.4,10,33,4.7,268,2203,0,3,4,6,11,2023,0,45,0,3,90.4,271.20000000000005,90.4,3,271.20000000000005,99.44000000000001,3.089095,307.17961830139166
171.53,15,16,2.1,303,366,5,3,3,8,6,2022,2,23,0,5,171.53,857.65,188.68300000000002,5,943.4150000000001,188.68300000000002,2.8898919,545.2734663617612
112.39,0,38,3.5,3,2734,0,2,4,28,7,2022,3,30,0,5,112.39,561.95,112.39,5,561.95,123.629,3.067413,379.221213108778
109.14,15,94,2.0,322,832,3,2,4,12,1,2022,2,2,0,1,109.14,109.14,109.14,1,109.14,120.05400000000002,3.0618246,367.58428574609763
62.09,5,91,2.1,4,318,5,0,2,27,5,2023,5,21,1,1,62.09,62.09,62.09,1,62.09,68.299,2.9541306,201.76416923475267
349.73,20,90,3.2,463,2614,1,1,2,19,1,2022,2,3,0,2,349.73,699.46,349.73,2,699.46,384.70300000000003,3.2580385,1253.3771930723192
100.68,0,72,3.5,249,1467,0,3,1,5,4,2023,2,14,0,5,100.68,503.40000000000003,100.68,5,503.40000000000003,110.74800000000002,3.0366118,336.2986831197739
364.23,10,19,3.8,387,746,1,2,0,26,8,2023,5,34,1,5,364.23,1821.15,400.6530000000001,5,2003.2650000000003,400.6530000000001,3.0555916,1224.231934604645
343.33,20,104,3.4,93,1604,5,1,3,8,6,2022,2,23,0,5,343.33,1716.6499999999999,308.997,5,1544.9850000000001,377.663,2.9630346,1119.028547402382
238.11,15,27,4.7,101,1004,2,3,4,6,11,2023,0,45,0,5,238.11,1190.5500000000002,238.11,5,1190.5500000000002,261.92100000000005,3.0678258,803.5279998478891
336.53,0,32,4.8,394,3480,5,1,0,25,5,2023,3,21,0,3,336.53,1009.5899999999999,336.53,3,1009.5899999999999,370.183,2.9785957,1102.6255044670104
107.68,15,85,3.3,174,480,0,2,0,2,7,2022,5,26,1,5,107.68,538.4000000000001,107.68,5,538.4000000000001,118.44800000000002,3.0717373,363.84113845825203
329.19,30,14,3.9,213,3773,3,1,3,6,12,2023,2,49,0,2,329.19,658.38,362.10900000000004,2,724.2180000000001,362.10900000000004,3.0690265,1111.3221060919764
162.66,15,68,5.0,83,3572,2,2,3,2,12,2022,4,48,0,1,162.66,162.66,162.66,1,162.66,178.92600000000002,3.0292382,542.0094784727097
486.31,30,99,2.9,11,2270,1,0,4,23,12,2023,5,51,1,2,486.31,972.62,486.31,2,972.62,534.941,3.207307,1715.7200675394536
229.37,10,53,2.2,221,3504,1,1,1,19,3,2023,6,11,1,1,229.37,229.37,229.37,1,229.37,252.30700000000002,3.0084977,759.065032977581
300.0,0,95,4.3,426,1742,1,0,3,30,5,2023,1,22,0,1,300.0,300.0,300.0,1,300.0,330.0,2.971033,980.4409217834473
457.0,15,139,2.9,388,1731,2,0,3,9,5,2022,0,19,0,3,457.0,1371.0,411.3,3,1233.9,479.85,3.0117185,1445.1731277823449
337.34,15,98,1.5,348,1273,4,3,2,12,6,2023,0,24,0,5,337.34,1686.6999999999998,337.34,5,1686.6999999999998,371.074,3.277364,1216.1445747170449
47.52,15,26,1.3,24,1207,3,0,2,29,12,2022,3,52,0,4,47.52,190.08,47.52,4,190.08,52.272000000000006,2.9718885,155.34655787658693
484.18,5,93,2.7,282,3204,3,1,4,24,4,2023,0,17,0,3,484.18,1452.54,484.18,3,1452.54,484.18,3.1665676,1533.188683142662
328.91,15,14,2.1,321,1637,0,2,4,15,10,2022,5,41,1,5,328.91,1644.5500000000002,361.80100000000004,5,1809.005,361.80100000000004,3.1051128,1123.4329129188063
440.63,20,58,4.9,230,45,4,2,1,23,9,2023,5,38,1,1,440.63,440.63,440.63,1,440.63,484.69300000000004,3.1495047,1526.5428629255296
76.57,10,47,2.6,238,2640,1,1,3,7,7,2022,3,27,0,1,76.57,76.57,76.57,1,76.57,84.227,3.0529397,257.139948186636
428.09,5,23,3.0,253,2726,4,3,2,9,2,2023,3,6,0,3,428.09,1284.27,428.09,3,1284.27,470.899,2.9444444,1386.535931969881
261.91,20,122,2.2,320,2335,1,1,1,30,3,2022,2,13,0,1,261.91,261.91,235.71900000000002,1,235.71900000000002,288.10100000000006,2.8916543,833.0884819452764
333.55,30,38,4.2,42,3675,4,0,2,11,10,2022,1,41,0,2,333.55,667.1,333.55,2,667.1,366.90500000000003,3.1215048,1145.2957126379015
275.66,5,76,2.2,169,1929,0,1,0,5,3,2023,6,9,1,1,275.66,275.66,275.66,1,275.66,303.22600000000006,2.9516313,895.0113548789026
83.49,30,20,2.8,116,1214,2,0,2,12,4,2022,1,15,0,2,83.49,166.98,83.49,2,166.98,91.839,2.8393643,260.76437705111505
306.99,15,129,2.3,20,3085,1,1,1,15,4,2023,5,15,1,4,306.99,1227.96,276.291,4,1105.164,337.689,2.8255389,954.153396711588
268.85,30,47,4.5,303,1233,4,2,4,16,5,2022,0,20,0,4,268.85,1075.4,268.85,4,1075.4,295.73500000000007,3.0596228,904.8375382852556
339.24,5,68,1.5,163,3346,0,2,1,21,2,2022,0,8,0,4,339.24,1356.96,339.24,4,1356.96,373.16400000000004,3.03688,1133.254294412613
354.01,30,57,3.5,402,3573,1,1,4,17,3,2023,4,11,0,4,354.01,1416.04,354.01,4,1416.04,389.411,2.9302893,1141.0868743333817
186.31,10,25,1.8,312,3477,0,3,3,19,10,2023,3,42,0,4,186.31,745.24,186.31,4,745.24,204.94100000000003,2.9787054,610.4588646497727
248.68,15,129,3.3,6,2530,3,1,3,29,6,2022,2,26,0,4,248.68,994.72,223.812,4,895.248,273.548,3.1120842,851.3043951501846
385.96,15,117,2.8,463,3171,4,0,1,24,4,2022,6,16,1,2,385.96,771.92,347.364,2,694.728,424.55600000000004,3.0723639,1304.390508167267
35.57,20,148,2.8,240,3375,4,2,4,13,6,2022,0,24,0,2,35.57,71.14,32.013,2,64.026,39.127,3.1457243,123.08275455188752
296.23,10,86,4.3,336,3044,1,2,0,28,2,2023,1,9,0,4,296.23,1184.92,296.23,4,1184.92,325.85300000000007,2.977385,970.1898487744334
14.81,30,121,1.6,18,2292,5,1,3,2,6,2022,3,22,0,5,14.81,74.05,13.329,5,66.64500000000001,16.291,2.877997,46.885447848796844
470.27,5,40,1.7,13,2352,1,0,4,28,5,2023,6,21,1,2,470.27,940.54,470.27,2,940.54,517.297,2.9415252,1521.642172180891
205.2,0,131,3.0,256,445,4,2,0,26,4,2023,2,17,0,3,205.2,615.5999999999999,184.68,3,554.04,225.72,2.957609,667.5914895343781
58.81,5,48,4.7,384,3029,4,2,4,28,7,2023,4,30,0,2,58.81,117.62,58.81,2,117.62,64.691,2.925889,189.2786862821579
297.94,15,32,2.7,367,1701,0,1,1,8,4,2022,4,14,0,3,297.94,893.8199999999999,297.94,3,893.8199999999999,327.73400000000004,2.9586682,969.6561743345262
477.8,5,93,2.5,419,2304,0,2,4,1,5,2022,6,17,1,4,477.8,1911.2,477.8,4,1911.2,525.58,3.0828025,1620.2593558740616
33.11,20,28,2.6,454,553,2,1,2,12,6,2022,6,23,1,4,33.11,132.44,33.11,4,132.44,36.421,2.9698029,108.16318983459472
379.37,30,36,5.0,227,639,4,1,3,27,7,2023,3,30,0,5,379.37,1896.85,379.37,5,1896.85,417.307,3.183062,1328.3140859866144
256.83,0,47,4.9,121,346,1,3,2,9,1,2022,6,1,1,2,256.83,513.66,256.83,2,513.66,282.51300000000003,3.0375896,858.158536544323
396.04,5,144,1.4,289,3250,1,2,1,13,9,2023,2,37,0,5,396.04,1980.2,356.43600000000004,5,1782.1800000000003,435.64400000000006,3.2372015,1410.267389466286
190.25,30,24,3.0,173,1478,1,0,4,27,7,2023,3,30,0,1,190.25,190.25,190.25,1,190.25,209.275,2.9698188,621.5088357508183
90.04,10,74,4.8,188,2899,2,2,3,7,5,2022,5,18,1,2,90.04,180.08,90.04,2,180.08,99.04400000000001,2.9602926,293.19921807003027
203.51,15,70,4.7,438,2908,2,3,0,8,3,2023,2,10,0,5,203.51,1017.55,203.51,5,1017.55,223.86100000000002,2.8874314,646.383276859522
51.0,5,149,2.0,377,2855,3,1,2,17,6,2023,5,24,1,4,51.0,204.0,45.9,4,183.6,53.550000000000004,3.1622126,169.33648527860643
412.88,15,55,2.3,348,3889,4,2,4,1,7,2023,5,26,1,5,412.88,2064.4,412.88,5,2064.4,454.168,3.1405342,1426.3301195240022
268.87,0,59,1.6,333,1550,2,0,4,20,5,2023,5,20,1,3,268.87,806.61,268.87,3,806.61,295.757,3.045711,900.7903602042198
270.76,0,34,1.3,430,746,1,0,2,25,4,2023,1,17,0,2,270.76,541.52,270.76,2,541.52,297.836,2.9830744,888.4669549360276
53.17,20,14,4.6,209,1081,2,2,0,24,2,2022,3,8,0,2,53.17,106.34,58.48700000000001,2,116.97400000000002,58.48700000000001,3.0085247,175.9595815727711
384.68,15,68,3.3,50,2718,1,3,2,20,11,2022,6,46,1,5,384.68,1923.4,384.68,5,1923.4,423.148,3.1622794,1338.1121897764206
42.3,15,125,1.2,305,2227,2,2,4,16,7,2023,6,28,1,1,42.3,42.3,38.07,1,38.07,46.53,3.1031156,144.3879669427872
183.28,20,36,3.3,412,1239,4,1,4,4,9,2022,6,35,1,5,183.28,916.4,183.28,5,916.4,201.608,2.9341462,591.5473402042389
173.45,20,55,1.5,342,2025,3,2,2,4,1,2023,2,1,0,4,173.45,693.8,173.45,4,693.8,190.79500000000002,3.3639953,641.833485866785
490.06,20,139,1.0,103,3441,4,1,4,12,3,2022,5,10,1,2,490.06,980.12,441.05400000000003,2,882.1080000000001,539.066,3.339499,1800.2103661737442
64.78,10,144,4.3,451,1563,5,0,3,2,9,2023,5,35,1,3,64.78,194.34,58.302,3,174.906,71.25800000000001,3.0037334,214.04003436994554
261.04,10,61,1.5,372,3718,1,2,2,5,7,2022,1,27,0,1,261.04,261.04,261.04,1,261.04,287.14400000000006,3.0604737,878.7966545124056
378.59,0,78,2.7,194,1462,5,3,2,27,12,2022,1,52,0,5,378.59,1892.9499999999998,378.59,5,1892.9499999999998,416.449,3.021878,1258.4580729186534
403.1,20,136,1.3,159,2880,5,1,0,19,4,2022,1,16,0,3,403.1,1209.3000000000002,362.79,3,1088.3700000000001,443.4100000000001,2.9262762,1297.5401329326633
464.38,5,57,2.2,119,2529,2,3,0,28,8,2022,6,34,1,5,464.38,2321.9,464.38,5,2321.9,510.81800000000004,2.6580818,1357.7960135588646
91.65,10,86,4.5,37,1438,1,0,3,2,6,2022,3,22,0,2,91.65,183.3,91.65,2,183.3,100.81500000000001,2.7783709,280.1014579725266
458.4,5,55,1.0,342,2163,1,2,4,16,9,2022,4,37,0,5,458.4,2292.0,458.4,5,2292.0,481.32,3.1539097,1518.0398087310791
135.64,20,20,1.0,4,3475,4,2,0,23,10,2023,0,43,0,4,135.64,542.56,135.64,4,542.56,149.204,3.0503457,455.1237737436295
19.76,15,33,2.6,16,328,5,0,1,23,10,2022,6,42,1,5,19.76,98.80000000000001,19.76,5,98.80000000000001,21.736000000000004,3.2149732,69.88065772056581
474.96,15,141,2.8,322,3454,0,3,1,4,4,2022,0,14,0,1,474.96,474.96,427.464,1,427.464,474.96,3.0926461,1468.8832020950317
42.89,15,109,2.6,290,3818,4,2,2,18,9,2022,6,37,1,1,42.89,42.89,38.601,1,38.601,47.179,3.1537333,148.78998116588593
110.68,10,123,3.8,196,2221,3,1,0,16,7,2023,6,28,1,1,110.68,110.68,99.61200000000001,1,99.61200000000001,121.74800000000002,3.058113,372.31915347290044
345.93,10,93,2.1,443,468,0,2,3,18,4,2022,0,16,0,3,345.93,1037.79,345.93,3,1037.79,380.523,2.958836,1125.9051811537743
101.84,5,78,3.7,327,898,4,2,1,19,12,2022,0,51,0,4,101.84,407.36,101.84,4,407.36,112.02400000000002,2.7625148,309.4679612751008
61.39,30,78,2.8,52,2067,5,1,0,5,3,2022,5,9,1,3,61.39,184.17000000000002,61.39,3,184.17000000000002,67.52900000000001,3.075726,207.7007032322884
206.47,15,127,4.7,97,1534,0,0,4,13,1,2023,4,2,0,2,206.47,412.94,185.823,2,371.646,227.11700000000002,3.048817,692.4381522667409
470.99,20,74,3.7,3,1482,5,0,4,18,7,2023,1,29,0,3,470.99,1412.97,470.99,3,1412.97,518.089,3.261137,1689.5592116832736
113.66,30,149,1.7,101,1168,4,2,2,25,2,2022,4,8,0,2,113.66,227.32,102.294,2,204.588,125.02600000000001,2.727057,340.95302599811555
278.26,30,104,4.6,239,2561,5,3,3,20,9,2023,2,38,0,5,278.26,1391.3,250.434,5,1252.17,306.086,2.8623102,876.1130710396767
68.71,15,38,1.2,494,3256,5,2,2,23,9,2022,4,38,0,4,68.71,274.84,68.71,4,274.84,75.581,2.9001675,219.19755718803407
289.75,15,103,3.0,270,1277,5,3,1,23,2,2023,3,8,0,3,289.75,869.25,260.77500000000003,3,782.325,318.725,3.0164816,961.4281100571156
70.01,15,34,2.5,485,1640,5,1,4,10,3,2022,3,10,0,4,70.01,280.04,70.01,4,280.04,73.51050000000001,2.8785286,211.6020762805939
340.43,15,119,3.3,330,2302,2,0,4,4,11,2023,5,44,1,1,340.43,340.43,306.387,1,306.387,374.473,3.0461926,1140.7168987355233
206.19,20,103,2.3,412,1189,2,0,4,17,10,2022,0,42,0,2,206.19,412.38,185.571,2,371.142,226.80900000000003,2.9903731,678.2435402884485
161.56,10,14,2.3,417,353,5,3,1,26,9,2022,0,39,0,2,161.56,323.12,177.716,2,355.432,177.716,3.1438098,558.7053015956878
353.94,0,134,4.4,424,1156,4,1,3,23,12,2022,4,51,0,2,353.94,707.88,318.546,2,637.092,389.334,3.014977,1173.8330468702316
30.55,10,138,4.8,468,3016,3,3,3,8,1,2022,5,1,1,2,30.55,61.1,27.495,2,54.99,33.605000000000004,3.1499465,105.85395049214364
149.22,15,142,3.4,120,3119,4,1,4,29,3,2022,1,13,0,5,149.22,746.1,134.298,5,671.49,164.14200000000002,2.7218463,446.76930228281026
365.15,20,70,3.1,32,2433,0,0,2,5,12,2023,1,49,0,4,365.15,1460.6,365.15,4,1460.6,401.665,2.915981,1171.2475301778318
246.47,20,78,2.5,175,3314,5,0,0,3,6,2023,5,22,1,5,246.47,1232.35,246.47,5,1232.35,271.117,3.021739,819.2448141012193
48.91,10,57,1.3,300,2189,5,2,3,4,5,2023,3,18,0,2,48.91,97.82,48.91,2,97.82,53.801,3.0198994,162.47360591316223
499.31,20,78,2.6,86,1967,2,3,1,3,9,2022,5,35,1,1,499.31,499.31,499.31,1,499.31,549.2410000000001,2.9830337,1638.4043888449671
118.21,0,37,3.1,419,1652,2,0,2,20,12,2023,2,51,0,3,118.21,354.63,118.21,3,354.63,130.031,2.6693485,347.09805198407173
90.02,30,86,1.3,251,2317,4,3,2,8,8,2022,0,32,0,2,90.02,180.04,90.02,2,180.04,99.022,2.896207,286.78821888113026
245.75,20,145,1.5,475,2008,0,0,2,1,5,2023,0,18,0,2,245.75,491.5,221.175,2,442.35,270.32500000000005,3.0626855,827.920454990864
340.83,20,36,1.6,426,3769,0,3,3,8,11,2022,1,45,0,1,340.83,340.83,340.83,1,340.83,374.913,3.0925581,1159.4402520124913
471.44,10,33,3.9,313,3876,2,1,2,5,10,2022,2,40,0,3,471.44,1414.32,471.44,3,1414.32,518.5840000000001,2.8370728,1471.260586467743
415.65,10,45,4.9,131,678,3,3,0,20,1,2023,4,3,0,5,415.65,2078.25,415.65,5,2078.25,457.21500000000003,3.4342093,1570.1720264840128
248.18,5,119,2.8,150,3030,3,3,1,13,5,2022,4,19,0,3,248.18,744.54,223.36200000000002,3,670.086,272.99800000000005,2.8877656,788.3542458214761
152.23,0,47,1.2,318,1306,1,0,3,7,10,2023,5,40,1,2,152.23,304.46,152.23,2,304.46,167.453,3.2161195,538.548863291502
348.42,20,16,3.0,491,2122,0,1,2,8,6,2023,3,23,0,2,348.42,696.84,383.26200000000006,2,766.5240000000001,383.26200000000006,2.9894943,1145.759573501587
333.19,0,128,2.4,461,1596,4,0,1,5,4,2022,1,14,0,2,333.19,666.38,299.871,2,599.742,366.509,2.8950503,1061.0619857285023
381.07,10,33,1.7,22,3606,4,3,3,26,3,2022,5,12,1,4,381.07,1524.28,381.07,4,1524.28,419.177,3.0705266,1287.0941285595895
106.75,30,149,4.8,484,2222,1,2,4,13,10,2022,3,41,0,1,106.75,106.75,96.075,1,96.075,117.42500000000001,2.8730447,337.36727733016016
88.94,10,123,4.6,247,3151,1,1,0,1,11,2023,2,44,0,5,88.94,444.7,80.046,5,400.23,97.834,2.994601,292.97379533720016
75.32,20,91,1.1,302,369,1,0,1,5,6,2023,0,23,0,4,75.32,301.28,75.32,4,301.28,82.852,2.8761783,238.2971215801239
307.42,30,71,2.7,337,829,0,3,3,5,10,2023,3,40,0,3,307.42,922.26,307.42,3,922.26,338.16200000000003,3.0492296,1031.1335873966218
