Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Revenue,Month,DayOfWeek,Rule-Based Price,Rule-Based Revenue,Optimized Price,Optimized Units Pred,ML Revenue,Static Revenue
2023-12-05,S003,P0007,Electronics,South,307,50,114,49.62,80.74,5,Snowy,1,83.71,Autumn,4037.0,12,1,88.20844999999998,4410.4225,96.88799999999999,44.89447,4349.7354301757805,4036.9999999999995
2023-12-05,S003,P0006,Clothing,East,278,160,26,165.32,55.31,10,Snowy,0,53.66,Winter,8849.6,12,1,60.42617499999999,9668.187999999998,66.372,156.7247,10402.131849975585,8849.6
2023-12-05,S003,P0005,Furniture,West,214,16,66,27.46,69.35,20,Sunny,0,64.95,Winter,1109.6,12,1,84.85665999999998,1357.7065599999996,83.21999999999998,22.376827,1862.199562911987,1109.6
2023-12-05,S003,P0004,Groceries,West,66,32,184,41.02,87.05,20,Snowy,0,84.51,Autumn,2785.6,12,1,117.16581800000002,3749.3061760000005,104.46,37.548717,3922.339029922485,2785.6
2023-12-05,S003,P0003,Groceries,South,157,75,101,80.07,15.0,5,Snowy,1,11.24,Autumn,1125.0,12,1,16.3875,1229.0625,18.0,74.51203,1341.216567993164,1125.0
2023-12-05,S003,P0001,Electronics,East,123,12,142,8.6,45.03,20,Rainy,1,49.87,Summer,540.36,12,1,51.784499999999994,621.414,54.036,8.752612,472.9561481895447,540.36
2023-12-05,S002,P0020,Furniture,East,231,203,82,199.23,19.63,5,Sunny,1,18.85,Autumn,3984.89,12,1,21.445774999999998,4353.492324999999,23.555999999999997,193.18233,4550.602901184082,3984.89
2023-12-05,S002,P0019,Groceries,East,167,4,68,-5.96,53.38,15,Snowy,1,56.13,Summer,213.52,12,1,58.31765,233.2706,62.9884,3.120379,196.54767878322602,213.52
2023-12-05,S002,P0018,Furniture,East,254,128,185,135.56,24.93,20,Rainy,1,20.73,Autumn,3191.04,12,1,27.236024999999994,3486.2111999999993,29.915999999999997,130.48055,3903.4559855346674,3191.04
2023-12-05,S003,P0002,Toys,West,121,90,44,92.12,56.51,0,Sunny,0,60.12,Spring,5085.9,12,1,61.737174999999986,5556.345749999999,67.812,86.18749,5844.546232635498,5085.9
2023-12-05,S002,P0016,Toys,West,167,91,30,90.8,13.13,15,Sunny,0,12.97,Spring,1194.8300000000002,12,1,14.344524999999999,1305.3517749999999,15.756,86.31771,1360.02185256958,1194.8300000000002
2023-12-05,S002,P0015,Clothing,North,324,122,49,123.12,97.95,10,Rainy,0,93.96,Summer,11949.9,12,1,107.010375,13055.265749999999,117.53999999999999,116.16749,13654.326551055907,11949.9
2023-12-05,S002,P0014,Electronics,North,61,46,43,49.36,84.09,10,Cloudy,0,80.45,Winter,3868.14,12,1,96.46174124999999,4437.240097499999,100.908,47.77496,4820.8756197052,3868.1400000000003
2023-12-05,S002,P0007,Electronics,East,88,4,181,4.48,21.04,15,Cloudy,1,23.22,Summer,84.16,12,1,24.135509999999996,96.54203999999999,25.247999999999998,6.9322457,175.0253402252197,84.16
2023-12-05,S002,P0013,Furniture,North,439,413,38,424.09,34.49,20,Sunny,1,33.7,Spring,14244.37,12,1,40.694751000000004,16806.932163,41.388,423.3838,17523.00826171875,14244.37
2023-12-05,S002,P0012,Clothing,West,199,60,22,79.25,37.29,15,Rainy,1,34.54,Summer,2237.4,12,1,50.19084840000001,3011.4509040000003,44.748,73.836075,3304.0166764526366,2237.4
2023-12-05,S002,P0011,Toys,South,433,198,81,209.44,45.8,10,Rainy,1,48.19,Spring,9068.4,12,1,50.03649999999999,9907.226999999997,54.959999999999994,204.28545,11227.52812133789,9068.4
2023-12-05,S002,P0010,Groceries,North,168,93,126,101.03,90.89,20,Sunny,0,93.55,Autumn,8452.77,12,1,99.297325,9234.651225,109.068,99.75011,10879.544649719239,8452.77
2023-12-05,S002,P0009,Groceries,West,484,49,185,59.7,67.36,0,Sunny,1,71.6,Autumn,3300.64,12,1,82.421696,4038.6631039999997,80.832,54.396717,4396.995434326172,3300.64
2023-12-05,S002,P0008,Electronics,North,309,57,165,64.37,29.33,0,Rainy,0,27.31,Summer,1671.81,12,1,32.04302499999999,1826.4524249999995,35.196,60.466286,2128.1713916931153,1671.81
2023-12-05,S002,P0017,Electronics,South,318,228,63,222.33,40.0,5,Rainy,1,37.05,Autumn,9120.0,12,1,47.196000000000005,10760.688000000002,48.0,217.30354,10430.570068359375,9120.0
2023-12-06,S004,P0007,Groceries,South,191,168,169,185.08,33.26,10,Rainy,1,36.61,Spring,5587.679999999999,12,2,38.248999999999995,6425.831999999999,39.912,176.37749,7039.578268432617,5587.679999999999
2023-12-06,S004,P0008,Clothing,West,365,330,193,338.81,13.91,20,Rainy,0,11.76,Spring,4590.3,12,2,16.412408999999997,5416.094969999999,16.692,332.94785,5557.565436401367,4590.3
2023-12-06,S004,P0009,Clothing,North,444,441,199,441.32,42.85,5,Snowy,1,39.65,Spring,18896.85,12,2,50.55871499999999,22296.393314999998,51.42,430.40326,22131.335592041018,18896.850000000002
2023-12-06,S004,P0014,Clothing,South,411,362,162,376.11,15.32,15,Cloudy,1,16.01,Winter,5545.84,12,2,18.9798714,6870.7134468,18.384,371.60724,6831.627477539063,5545.84
2023-12-06,S004,P0011,Furniture,South,381,266,33,263.32,30.31,0,Rainy,0,28.71,Summer,8062.46,12,2,35.762769,9512.896553999999,36.372,257.15204,9353.133947021484,8062.46
2023-12-06,S004,P0012,Clothing,West,245,126,150,116.63,56.11,5,Rainy,1,58.53,Summer,7069.86,12,2,61.300174999999996,7723.82205,67.332,110.34779,7429.937637268065,7069.86
2023-12-06,S004,P0013,Toys,East,160,39,121,47.52,57.87,15,Snowy,0,60.86,Spring,2256.93,12,2,77.8907052,3037.7375028,69.44399999999999,43.19341,2999.5230922393794,2256.93
2023-12-06,S004,P0006,Groceries,South,323,249,183,239.8,26.69,0,Sunny,1,25.88,Summer,6645.81,12,2,31.491531,7841.391218999999,32.028,233.68642,7484.508551696777,6645.81
2023-12-06,S004,P0010,Electronics,East,66,36,199,39.97,46.84,20,Rainy,0,45.0,Spring,1686.2400000000002,12,2,51.1727,1842.2172,56.208000000000006,37.5859,2112.628230834961,1686.2400000000002
2023-12-06,S004,P0005,Toys,West,250,111,180,104.37,99.82,5,Rainy,1,98.85,Spring,11080.02,12,2,109.05334999999998,12104.921849999997,119.78399999999999,100.41533,12028.149766479492,11080.019999999999
2023-12-06,S003,P0014,Furniture,North,251,119,178,112.66,87.9,10,Sunny,0,85.78,Winter,10460.1,12,2,96.03074999999998,11427.659249999999,105.48,108.968185,11493.964198608399,10460.1
2023-12-06,S004,P0003,Groceries,South,89,0,193,2.02,64.85,10,Snowy,0,62.15,Autumn,0.0,12,2,87.28550599999998,0.0,76.523,8.197879,627.3262822885513,0.0
2023-12-06,S004,P0002,Furniture,East,57,23,108,39.95,31.22,5,Cloudy,0,27.02,Summer,718.06,12,2,44.12191476000001,1014.8040394800003,37.464,35.696716,1337.3417797851562,718.06
2023-12-06,S004,P0001,Clothing,West,53,43,97,58.51,28.59,0,Snowy,1,26.08,Autumn,1229.37,12,2,38.4809964,1654.6828452000002,34.308,47.10028,1615.916432373047,1229.37
2023-12-06,S003,P0020,Furniture,East,53,31,160,40.92,51.82,15,Cloudy,1,51.85,Summer,1606.42,12,2,73.23502956,2270.28591636,62.184,34.160187,2124.217053955078,1606.42
2023-12-06,S003,P0019,Clothing,West,291,158,101,164.43,54.77,15,Snowy,0,58.4,Summer,8653.66,12,2,59.836225,9454.12355,65.724,159.10933,10457.301553894044,8653.66
2023-12-06,S003,P0018,Clothing,North,161,101,197,117.52,87.77,5,Sunny,1,90.09,Autumn,8864.77,12,2,95.88872499999998,9684.761224999998,105.324,110.94483,11685.153469573974,8864.77
2023-12-06,S003,P0017,Electronics,South,85,5,98,0.17,50.33,0,Sunny,1,49.32,Autumn,251.65,12,2,54.98552499999999,274.9276249999999,59.389399999999995,7.0244045,417.175170141983,251.64999999999998
2023-12-06,S003,P0016,Groceries,North,74,43,50,38.25,37.07,0,Cloudy,1,32.29,Winter,1594.01,12,2,42.52392375,1828.52872125,44.484,33.79268,1503.2335252075195,1594.01
2023-12-06,S003,P0015,Toys,West,189,178,44,169.18,74.43,0,Snowy,0,70.77,Winter,13248.54,12,2,81.314775,14474.02995,89.316,163.2674,14582.390653564453,13248.54
2023-12-06,S004,P0015,Groceries,West,235,193,47,187.23,22.97,10,Rainy,0,23.32,Summer,4433.21,12,2,25.094724999999997,4843.281924999999,27.563999999999997,181.02724,4989.834758972167,4433.21
2023-12-06,S004,P0004,Electronics,West,372,297,96,297.85,56.84,15,Cloudy,1,54.9,Autumn,16881.48,12,2,70.4187918,20914.3811646,68.208,291.2824,19867.79059863281,16881.48
2023-12-06,S004,P0016,Clothing,West,239,206,168,209.65,41.24,15,Rainy,1,40.55,Autumn,8495.44,12,2,48.659076,10023.769656,49.488,204.63045,10126.751580322265,8495.44
2023-12-06,S005,P0008,Groceries,East,455,451,23,470.23,44.5,15,Snowy,0,45.02,Spring,20069.5,12,2,52.50555,23680.00305,53.4,463.4818,24749.92873535156,20069.5
2023-12-06,S004,P0018,Toys,West,104,49,98,60.09,78.46,15,Rainy,0,82.29,Winter,3844.54,12,2,105.6040216,5174.5970584,92.58279999999999,54.561512,5051.4575525833125,3844.5399999999995
2023-12-06,S003,P0013,Clothing,East,105,102,58,95.65,26.95,5,Rainy,0,22.87,Winter,2748.9,12,2,29.442874999999994,3003.1732499999994,32.339999999999996,87.659615,2834.911934967041,2748.9
2023-12-06,S005,P0020,Groceries,North,281,50,20,69.88,49.32,15,Rainy,0,45.22,Summer,2466.0,12,2,60.347952,3017.3976,59.184,64.79941,3835.088160644531,2466.0
2023-12-06,S005,P0019,Furniture,East,252,75,106,83.61,58.23,10,Cloudy,1,54.08,Spring,4367.25,12,2,66.79708874999999,5009.781656249999,69.87599999999999,79.46409,5552.632643829345,4367.25
2023-12-06,S005,P0018,Electronics,West,286,90,68,105.12,33.44,20,Sunny,0,28.55,Winter,3009.6,12,2,36.533199999999994,3287.9879999999994,40.12799999999999,98.126205,3937.608372070312,3009.6
2023-12-06,S005,P0017,Toys,East,498,355,67,363.85,23.2,20,Sunny,1,26.56,Autumn,8236.0,12,2,27.373679999999997,9717.656399999998,27.84,356.3015,9919.434140625,8236.0
2023-12-06,S005,P0016,Clothing,West,398,75,131,92.2,71.23,10,Snowy,1,70.89,Spring,5342.25,12,2,87.15702800000001,6536.777100000001,85.476,84.745,7243.663854766845,5342.25
2023-12-06,S005,P0015,Clothing,South,82,52,107,59.21,36.17,10,Rainy,0,37.32,Winter,1880.84,12,2,39.515724999999996,2054.8176999999996,43.404,55.567905,2411.8693671112064,1880.8400000000001
2023-12-06,S005,P0014,Toys,West,246,216,155,220.05,71.69,5,Rainy,0,72.05,Autumn,15485.04,12,2,84.587031,18270.798695999998,86.02799999999999,213.38779,18357.32452844238,15485.039999999999
2023-12-06,S005,P0013,Toys,North,262,216,102,218.63,27.95,20,Rainy,0,29.15,Winter,6037.2,12,2,32.978205,7123.292280000001,33.54,214.53452,7195.487645874024,6037.2
2023-12-06,S005,P0012,Furniture,North,155,46,164,41.72,17.23,0,Sunny,0,20.22,Spring,792.58,12,2,19.8145,911.467,20.676,36.60579,756.8612971801757,792.58
2023-12-06,S004,P0017,Groceries,West,426,1,92,9.49,24.54,5,Sunny,1,26.05,Winter,24.54,12,2,30.027143999999996,30.027143999999996,29.447999999999997,9.336572,274.9433632278442,24.54
2023-12-06,S005,P0011,Clothing,West,91,21,76,26.46,31.87,15,Snowy,1,31.46,Winter,669.27,12,2,42.89574520000001,900.8106492000002,38.244,21.73677,831.3010559692383,669.27
2023-12-06,S005,P0009,Toys,North,482,360,181,370.87,76.48,10,Rainy,0,74.21,Summer,27532.800000000003,12,2,90.238752,32485.95072,91.776,367.47125,33725.0416640625,27532.800000000003
2023-12-06,S005,P0007,Electronics,North,393,366,43,356.09,38.43,15,Snowy,1,38.11,Summer,14065.38,12,2,45.343557,16595.741862,46.116,349.59528,16121.93574243164,14065.38
2023-12-06,S005,P0006,Groceries,North,117,56,82,67.03,52.97,5,Snowy,0,54.14,Winter,2966.32,12,2,57.869724999999995,3240.7045999999996,63.56399999999999,61.66959,3919.9658185272215,2966.3199999999997
2023-12-06,S005,P0005,Groceries,South,348,16,189,29.04,43.49,0,Sunny,0,39.8,Summer,695.84,12,2,53.214364,851.429824,51.3182,25.21598,1294.0387320236205,695.84
2023-12-06,S005,P0004,Groceries,South,263,130,144,123.71,73.51,0,Rainy,1,68.86,Summer,9556.3,12,2,80.309675,10440.25775,88.212,119.36818,10529.70583428955,9556.300000000001
2023-12-06,S005,P0003,Furniture,East,382,218,22,216.32,27.49,5,Rainy,1,27.81,Spring,5992.82,12,2,32.43545099999999,7070.928317999998,32.988,212.13596,6997.94091027832,5992.82
2023-12-06,S005,P0002,Electronics,East,430,420,164,419.78,71.14,5,Cloudy,1,70.35,Winter,29878.8,12,2,88.1349903,37016.695926,85.368,411.49326,35128.35624536133,29878.8
2023-12-06,S005,P0001,Furniture,North,134,35,62,36.93,93.97,5,Sunny,0,89.68,Autumn,3288.95,12,2,102.66222499999998,3593.1778749999994,112.764,37.97009,4281.659111343383,3288.95
2023-12-06,S004,P0020,Groceries,North,258,210,121,202.86,68.5,15,Rainy,1,67.9,Spring,14385.0,12,2,80.82315,16972.8615,82.2,200.04977,16444.09143676758,14385.0
2023-12-06,S004,P0019,Groceries,West,337,296,199,307.0,46.97,20,Snowy,0,47.38,Winter,13903.12,12,2,55.419903,16404.291288,56.364,303.1409,17086.23366833496,13903.119999999999
2023-12-06,S005,P0010,Groceries,East,164,16,129,34.1,22.34,10,Snowy,1,24.4,Winter,357.44,12,2,30.068746400000002,481.09994240000003,26.808,30.201399,809.6391003570557,357.44
2023-12-06,S003,P0012,Electronics,South,396,300,158,312.74,27.95,10,Cloudy,0,24.29,Winter,8385.0,12,2,34.62711525,10388.134575,33.54,305.43594,10244.321548461914,8385.0
2023-12-06,S003,P0011,Toys,South,323,232,28,247.99,38.0,0,Snowy,0,41.71,Spring,8816.0,12,2,44.8362,10401.9984,45.6,243.503,11103.737072753907,8816.0
2023-12-06,S001,P0001,Electronics,West,242,67,56,81.04,37.09,5,Sunny,1,35.33,Spring,2485.03,12,2,45.38332400000001,3040.6827080000007,44.508,74.84453,3331.1802610473633,2485.03
2023-12-06,S002,P0003,Groceries,North,482,242,169,232.03,77.19,10,Cloudy,1,74.1,Winter,18679.98,12,2,95.63030505,23142.533822100002,92.628,228.0357,21122.49133520508,18679.98
2023-12-06,S002,P0002,Clothing,South,112,57,162,52.04,56.51,5,Snowy,1,57.29,Winter,3221.07,12,2,61.737174999999986,3519.018974999999,67.812,46.796555,3173.3679581909178,3221.0699999999997
2023-12-06,S002,P0001,Groceries,West,205,101,142,96.56,50.21,10,Cloudy,0,46.58,Spring,5071.21,12,2,57.597146249999994,5817.31177125,60.251999999999995,89.14804,5371.347752563476,5071.21
2023-12-06,S001,P0020,Groceries,South,320,291,142,293.66,98.17,10,Cloudy,0,94.6,Summer,28567.47,12,2,121.62232215000002,35392.095745650004,117.804,292.45334,34452.17310314941,28567.47
2023-12-06,S001,P0019,Electronics,West,381,48,177,65.75,98.58,5,Cloudy,1,99.01,Spring,4731.84,12,2,126.6536124,6079.3733952,118.29599999999999,62.142254,7351.180064483642,4731.84
2023-12-06,S001,P0018,Electronics,North,491,304,164,306.11,99.25,10,Snowy,0,95.46,Autumn,30172.0,12,2,117.10507499999999,35599.9428,119.1,304.17572,36227.32827758789,30172.0
2023-12-06,S001,P0017,Electronics,West,122,110,168,124.3,28.46,0,Cloudy,0,31.71,Summer,3130.6,12,2,32.6471775,3591.189525,34.152,114.72252,3918.0034661865234,3130.6
2023-12-06,S001,P0016,Furniture,South,246,203,42,206.39,41.79,20,Rainy,1,39.2,Summer,8483.369999999999,12,2,45.65557499999999,9268.081724999998,50.147999999999996,202.04375,10132.089821960448,8483.369999999999
2023-12-06,S001,P0015,Toys,East,268,134,118,125.64,84.97,10,Snowy,0,88.38,Summer,11385.98,12,2,92.82972499999998,12439.183149999997,96.86580000000001,124.4937,12059.181663363648,11385.98
2023-12-06,S001,P0013,Groceries,South,328,162,155,175.01,47.6,5,Sunny,0,51.02,Spring,7711.2,12,2,52.00299999999999,8424.485999999999,57.12,167.08046,9543.63585205078,7711.2
2023-12-06,S002,P0004,Groceries,West,485,319,68,322.9,49.31,15,Sunny,0,45.02,Winter,15729.89,12,2,58.180869,18559.697211,59.172,314.8236,18628.74255615234,15729.890000000001
2023-12-06,S001,P0012,Toys,South,151,92,120,85.89,50.92,15,Snowy,0,53.19,Winter,4684.64,12,2,55.6301,5117.9692,61.104,80.07422,4892.8550625,4684.64
2023-12-06,S001,P0010,Groceries,West,54,0,67,-2.21,11.74,20,Sunny,0,11.17,Autumn,0.0,12,2,12.825949999999999,0.0,14.088,5.3299184,75.0878902015686,0.0
2023-12-06,S001,P0009,Electronics,North,157,143,116,135.75,86.42,10,Snowy,0,87.81,Winter,12358.06,12,2,94.41385,13501.18055,103.704,129.22246,13400.885772583008,12358.06
2023-12-06,S001,P0008,Groceries,West,50,29,69,33.99,82.74,20,Snowy,0,85.32,Spring,2399.46,12,2,90.39344999999997,2621.410049999999,99.288,31.627245,3140.205896530151,2399.46
2023-12-06,S001,P0007,Groceries,South,491,121,186,133.21,29.21,0,Sunny,1,30.72,Winter,3534.4100000000003,12,2,31.911924999999997,3861.3429249999995,35.052,123.44095,4326.852126342774,3534.4100000000003
2023-12-06,S001,P0006,Toys,East,357,11,157,20.74,70.72,20,Cloudy,1,72.52,Spring,777.92,12,2,90.8596416,999.4560576,76.3776,17.797808,1359.3538368896484,777.92
2023-12-06,S001,P0005,Electronics,East,224,191,119,204.97,12.83,5,Rainy,1,13.21,Autumn,2450.53,12,2,14.754499999999998,2818.1094999999996,15.395999999999999,199.74307,3075.2443443603515,2450.53
2023-12-06,S001,P0004,Furniture,East,146,26,102,20.32,11.07,5,Sunny,1,7.72,Summer,287.82,12,2,12.093974999999999,314.44334999999995,13.0626,15.201429,198.57019125022887,287.82
2023-12-06,S001,P0003,Toys,North,387,315,136,307.82,48.73,0,Cloudy,1,47.65,Spring,15349.95,12,2,60.371353349999985,19016.976305249995,58.47599999999999,300.73285,17585.654085205075,15349.949999999999
2023-12-06,S001,P0002,Groceries,South,319,28,34,46.0,21.35,10,Snowy,0,21.16,Summer,597.8000000000001,12,2,26.123859999999997,731.4680799999999,25.62,40.879807,1047.340643005371,597.8000000000001
2023-12-06,S003,P0010,Groceries,South,440,101,75,94.55,30.83,5,Sunny,1,26.79,Winter,3113.83,12,2,33.681774999999995,3401.8592749999993,36.995999999999995,90.44625,3346.149498870849,3113.83
2023-12-06,S001,P0011,Furniture,East,482,352,199,350.56,23.9,20,Snowy,0,25.16,Winter,8412.8,12,2,28.199609999999996,9926.262719999999,28.679999999999996,343.04,9838.387445068358,8412.8
2023-12-06,S002,P0005,Groceries,East,61,5,163,19.97,91.19,0,Rainy,0,94.07,Winter,455.95,12,2,122.73809240000001,613.690462,109.428,17.857193,1954.076914855957,455.95
2023-12-06,S001,P0014,Toys,East,351,272,121,271.39,72.15,5,Sunny,1,70.03,Winter,19624.800000000003,12,2,85.129785,23155.30152,86.58,263.6854,22829.881437377928,19624.800000000003
2023-12-06,S002,P0007,Toys,South,169,10,165,23.94,31.45,5,Rainy,0,31.84,Spring,314.5,12,2,42.330442,423.30442,37.739999999999995,19.985289,754.2447925186157,314.5
2023-12-06,S002,P0006,Clothing,East,401,389,102,379.65,62.79,10,Rainy,0,65.56,Autumn,24425.31,12,2,74.08592099999998,28819.423268999995,75.348,379.9852,28631.124772338866,24425.31
2023-12-06,S003,P0008,Toys,East,55,46,75,45.73,28.88,10,Rainy,1,24.87,Winter,1328.48,12,2,31.551399999999994,1451.3643999999997,34.656,42.511723,1473.2862572021484,1328.48
2023-12-06,S003,P0007,Clothing,West,267,164,199,157.77,68.45,0,Rainy,0,64.05,Summer,11225.8,12,2,74.78162499999999,12264.186499999998,82.14,150.93657,12397.929795227052,11225.800000000001
2023-12-06,S003,P0006,Electronics,South,160,30,40,28.44,84.09,10,Rainy,0,82.69,Summer,2522.7000000000003,12,2,91.86832499999998,2756.0497499999997,100.908,28.985977,2924.9169845581055,2522.7000000000003
2023-12-06,S003,P0005,Clothing,North,193,49,88,39.05,88.13,20,Rainy,1,83.79,Spring,4318.37,12,2,96.28202499999999,4717.819224999999,105.75599999999999,34.567,3655.6677940063473,4318.37
2023-12-06,S003,P0004,Toys,East,234,86,62,81.99,72.75,20,Snowy,0,74.2,Autumn,6256.5,12,2,79.47937499999999,6835.226249999999,87.3,75.43447,6585.429329681397,6256.5
2023-12-06,S003,P0003,Groceries,North,362,60,59,74.31,34.98,20,Snowy,0,37.72,Spring,2098.8,12,2,42.801528,2568.09168,41.97599999999999,68.720474,2884.610626831054,2098.7999999999997
2023-12-06,S003,P0002,Clothing,North,108,24,121,28.05,45.47,15,Cloudy,0,47.24,Spring,1091.28,12,2,52.15977374999999,1251.8345699999998,53.654599999999995,23.201946,1244.8911457237243,1091.28
2023-12-06,S003,P0001,Clothing,North,226,17,196,27.56,40.21,5,Snowy,0,40.89,Spring,683.57,12,2,49.200956,836.416252,48.252,23.185347,1118.739344306946,683.57
2023-12-06,S002,P0020,Toys,South,301,169,99,163.69,77.45,5,Sunny,0,72.79,Autumn,13089.05,12,2,84.61412499999999,14299.787124999997,92.94,160.40688,14908.215019226074,13089.050000000001
2023-12-06,S002,P0019,Groceries,East,220,6,119,23.17,58.83,5,Sunny,1,54.36,Spring,352.98,12,2,71.98438800000001,431.90632800000003,70.59599999999999,16.771788,1184.0211204757688,352.98
2023-12-06,S003,P0009,Furniture,West,256,109,40,101.95,86.71,15,Cloudy,1,87.59,Autumn,9451.39,12,2,99.46720874999998,10841.925753749998,104.05199999999999,102.06511,10620.078747985839,9451.39
2023-12-06,S002,P0017,Electronics,West,194,176,186,183.64,43.09,0,Sunny,1,47.28,Summer,7583.84,12,2,47.075824999999995,8285.3452,51.708000000000006,177.73117,9190.123372192384,7583.84
2023-12-06,S002,P0018,Furniture,South,145,11,29,23.67,66.45,5,Sunny,0,64.97,Spring,730.95,12,2,89.43904200000001,983.8294620000001,75.75300000000001,19.61115,1485.603502126694,730.95
2023-12-06,S002,P0009,Electronics,East,467,62,174,71.23,59.72,0,Sunny,1,62.13,Summer,3702.64,12,2,65.24409999999999,4045.1341999999995,71.664,65.71996,4709.755433715821,3702.64
2023-12-06,S002,P0010,Clothing,North,385,239,42,246.05,23.31,10,Cloudy,0,18.8,Winter,5571.09,12,2,28.878642449999997,6901.995545549999,27.971999999999998,240.28786,6721.3319375610345,5571.09
2023-12-06,S002,P0011,Groceries,East,219,165,20,171.16,96.02,15,Sunny,1,94.66,Summer,15843.3,12,2,104.90184999999998,17308.805249999998,115.22399999999999,166.56041,19191.7566295166,15843.3
2023-12-06,S002,P0012,Electronics,East,290,79,194,94.4,69.89,15,Rainy,0,73.53,Summer,5521.31,12,2,76.35482499999999,6032.031174999999,83.868,90.83796,7618.397969696044,5521.31
2023-12-06,S002,P0008,Electronics,South,129,48,105,57.55,11.86,20,Snowy,1,8.57,Summer,569.28,12,2,12.957049999999997,621.9383999999999,14.232,52.202297,742.9430939025879,569.28
2023-12-06,S002,P0014,Electronics,North,54,0,142,-5.19,25.74,0,Snowy,0,24.75,Autumn,0.0,12,2,28.120949999999993,0.0,23.680799999999998,1.0749221,25.455014905929563,0.0
2023-12-06,S002,P0015,Groceries,East,408,20,80,13.53,82.56,20,Rainy,1,81.16,Summer,1651.2,12,2,90.19679999999998,1803.9359999999997,97.4208,15.120474,1473.0486599853516,1651.2
2023-12-06,S002,P0016,Furniture,West,271,206,115,198.22,38.6,20,Cloudy,1,33.65,Spring,7951.6,12,2,47.821347,9851.197482000001,46.32,192.84581,8932.617916259765,7951.6
2023-12-06,S002,P0013,Toys,West,426,326,98,317.0,62.03,10,Cloudy,0,64.1,Winter,20221.78,12,2,76.84865685,25052.6621331,74.43599999999999,312.7441,23279.42057995605,20221.78
2023-12-07,S004,P0005,Groceries,North,115,83,125,86.63,53.22,10,Cloudy,1,57.71,Autumn,4417.26,12,3,61.049992499999995,5067.1493775,63.864,82.7316,5283.570768310547,4417.26
2023-12-07,S004,P0013,Furniture,South,270,94,148,111.38,73.4,20,Sunny,1,74.85,Summer,6899.6,12,3,80.1895,7537.812999999999,88.08,109.22947,9620.931655883789,6899.6
2023-12-07,S004,P0012,Clothing,North,108,72,175,68.36,79.96,15,Rainy,0,80.95,Autumn,5757.12,12,3,87.35629999999998,6289.653599999998,95.95199999999998,63.598293,6102.383439147949,5757.12
2023-12-07,S004,P0011,Toys,South,142,18,59,32.14,24.05,20,Rainy,0,21.27,Winter,432.9,12,3,32.370338000000004,582.6660840000001,28.86,28.357914,818.409397201538,432.90000000000003
2023-12-07,S004,P0010,Electronics,North,364,59,170,54.4,31.19,15,Sunny,0,33.05,Winter,1840.21,12,3,34.075075,2010.4294249999998,37.428,51.18101,1915.6028871917724,1840.21
2023-12-07,S004,P0009,Toys,North,186,133,163,134.03,32.48,5,Cloudy,1,34.51,Summer,4319.839999999999,12,3,37.25862,4955.39646,38.97599999999999,129.4256,5044.492113281249,4319.839999999999
2023-12-07,S004,P0008,Clothing,East,464,426,109,436.19,48.79,0,Cloudy,0,48.59,Autumn,20784.54,12,3,60.44568705,25749.862683299998,58.547999999999995,434.46417,25437.008363525387,20784.54
2023-12-07,S004,P0014,Clothing,West,461,47,80,66.41,10.87,5,Sunny,0,14.81,Summer,510.89,12,3,14.00056,658.02632,13.043999999999999,63.614326,829.7852745666503,510.89
2023-12-07,S004,P0007,Electronics,South,374,187,93,198.3,24.93,15,Cloudy,0,28.01,Summer,4661.91,12,3,28.597826249999997,5347.793508749999,29.915999999999997,193.21327,5780.168247985839,4661.91
2023-12-07,S004,P0006,Furniture,East,132,18,112,24.85,95.32,5,Rainy,1,99.74,Winter,1715.7599999999998,12,3,128.2969072,2309.3443296,114.38399999999999,16.842947,1926.5636503601072,1715.7599999999998
2023-12-07,S004,P0004,Electronics,West,177,45,129,56.24,39.88,5,Sunny,0,42.41,Winter,1794.6,12,3,53.67688480000001,2415.4598160000005,47.856,51.380543,2458.8672540893554,1794.6000000000001
2023-12-07,S003,P0019,Groceries,South,468,152,152,169.58,92.4,10,Sunny,0,91.33,Summer,14044.8,12,3,100.947,15343.944,110.88000000000001,167.15924,18534.616611328125,14044.800000000001
2023-12-07,S004,P0002,Toys,South,207,180,197,175.42,28.93,15,Snowy,1,25.26,Winter,5207.4,12,3,31.606024999999992,5689.084499999998,34.716,169.06009,5869.090053588868,5207.4
2023-12-07,S004,P0001,Electronics,West,169,145,152,143.51,32.78,5,Cloudy,1,28.48,Summer,4753.1,12,3,37.602757499999996,5452.399837499999,39.336,137.95868,5426.742604980469,4753.1
2023-12-07,S003,P0020,Toys,West,209,187,91,199.45,47.11,5,Sunny,0,43.57,Autumn,8809.57,12,3,51.46767499999999,9624.455224999998,56.532,193.18071,10920.891888610839,8809.57
2023-12-07,S003,P0018,Groceries,West,100,79,196,86.9,81.7,5,Rainy,0,76.82,Autumn,6454.3,12,3,89.25725,7051.32275,98.04,83.6247,8198.565828552246,6454.3
2023-12-07,S003,P0017,Clothing,West,172,4,88,18.17,66.16,5,Rainy,0,66.14,Spring,264.64,12,3,89.0487136,356.1948544,76.7456,15.261368,1171.2428284667967,264.64
