invoice_id,product_id,product_category,units_sold,date,selling_price,customer_id,region,revenue,day,month,weekday,week,inventory_proxy
566345,23389,SPACEBOY MINI BACKPACK,6,12-09-2011 12:27,4.15,17685.0,United Kingdom,24.9,12,9,0,37,4.563218391
570187,DOT,DOTCOM POSTAGE,1,07-10-2011 15:09,255.81,Unknown,United Kingdom,255.81,7,10,4,40,1
580115,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,01-12-2011 16:22,4.96,Unknown,United Kingdom,4.96,1,12,3,48,5.300970874
555558,22993,SET OF 4 PANTRY JELLY MOULDS,3,05-06-2011 14:06,1.25,14159.0,United Kingdom,3.75,5,6,6,22,10.43468468
565116,22112,CHOCOLATE HOT WATER BOTTLE,24,01-09-2011 11:30,4.25,13089.0,United Kingdom,102,1,9,3,35,6.744791667
537642,22179,SET 10 LIGHTS NIGHT OWL,2,07-12-2010 15:33,13.57,Unknown,United Kingdom,27.14,7,12,1,49,3.619834711
569223,16236,KITTY PENCIL ERASERS,28,02-10-2011 13:49,0.21,16283.0,United Kingdom,5.88,2,10,6,39,10.35384615
549261,21386,IVORY HANGING DECORATION  EGG,7,07-04-2011 12:35,0.85,14903.0,United Kingdom,5.95,7,4,3,14,15.75862069
536690,84406B,CREAM CUPID HEARTS COAT HANGER,6,02-12-2010 12:25,2.75,17850.0,United Kingdom,16.5,2,12,3,48,7.007751938
552663,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,10-05-2011 15:04,1.24,Unknown,United Kingdom,4.96,10,5,1,19,27.05755396
574744,22467,GUMBALL COAT RACK,6,07-11-2011 07:38,2.55,16612.0,United Kingdom,15.3,7,11,0,45,11.61512027
575607,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,10-11-2011 12:37,1.63,14096.0,United Kingdom,3.26,10,11,3,45,6.678082192
580904,23315,IVORY REFECTORY CLOCK,3,06-12-2011 12:59,9.95,15311.0,United Kingdom,29.85,6,12,1,49,3.108108108
574939,84580,MOUSE TOY WITH PINK T-SHIRT,1,07-11-2011 17:16,3.75,17109.0,United Kingdom,3.75,7,11,0,45,2.013157895
565231,20712,JUMBO BAG WOODLAND ANIMALS,1,02-09-2011 09:26,4.13,Unknown,United Kingdom,4.13,2,9,4,35,12.129683
574076,22027,TEA PARTY BIRTHDAY CARD,1,02-11-2011 15:38,0.83,Unknown,United Kingdom,0.83,2,11,2,44,13
558774,20707,CRAZY DAISY HEART DECORATION,2,04-07-2011 10:17,0.83,Unknown,United Kingdom,1.66,4,7,0,27,2.920634921
580148,22422,TOOTHPASTE TUBE PEN,1,02-12-2011 10:08,1.25,Unknown,United Kingdom,1.25,2,12,4,48,8.113402062
574682,23500,KEY RING BASEBALL BOOT ASSORTED ,2,06-11-2011 12:44,1.25,14963.0,United Kingdom,2.5,6,11,6,44,15.53191489
537638,35648,VINTAGE BEAD PINK PURSE ,1,07-12-2010 15:28,5.91,Unknown,United Kingdom,5.91,7,12,1,49,7.169491525
552673,20711,JUMBO BAG TOYS ,3,10-05-2011 15:07,4.13,Unknown,United Kingdom,12.39,10,5,1,19,9.641025641
580367,23050,RECYCLED ACAPULCO MAT GREEN,1,02-12-2011 16:39,16.63,Unknown,United Kingdom,16.63,2,12,4,48,2.436781609
581147,20725,LUNCH BAG RED RETROSPOT,5,07-12-2011 14:01,1.65,16426.0,United Kingdom,8.25,7,12,2,49,12.40206186
555275,22829,SWEETHEART WIRE WALL TIDY,1,01-06-2011 17:18,20.79,Unknown,United Kingdom,20.79,1,6,2,22,2.265306122
569460,84378,SET OF 3 HEART COOKIE CUTTERS,12,04-10-2011 11:33,1.45,13895.0,United Kingdom,17.4,4,10,1,40,6.803986711
566169,84926E,FLOWERS TILE COASTER,24,09-09-2011 12:09,0.29,14414.0,United Kingdom,6.96,9,9,4,36,27.91666667
559162,21945,STRAWBERRIES  DESIGN FLANNEL ,2,06-07-2011 16:29,0.83,Unknown,United Kingdom,1.66,6,7,2,27,2.725490196
559547,21244,BLUE POLKADOT PLATE ,4,10-07-2011 15:12,1.69,17758.0,United Kingdom,6.76,10,7,6,27,15.02222222
536477,22041,"RECORD FRAME 7"" SINGLE SIZE ",48,01-12-2010 12:27,2.1,16210.0,United Kingdom,100.8,1,12,2,48,12.05517241
545687,21172,PARTY METAL SIGN ,3,06-03-2011 12:20,1.45,17769.0,United Kingdom,4.35,6,3,6,9,7.427184466
574561,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,04-11-2011 15:52,5.79,Unknown,United Kingdom,11.58,4,11,4,44,11.89487179
563098,23247,BISCUIT TIN 50'S CHRISTMAS,24,12-08-2011 09:14,2.89,14911.0,EIRE,69.36,12,8,4,32,7.549295775
565396,22219,LOVEBIRD HANGING DECORATION WHITE ,3,02-09-2011 16:39,1.63,Unknown,United Kingdom,4.89,2,9,4,35,8.708520179
552874,22939,APRON APPLE DELIGHT,4,12-05-2011 09:40,4.95,12621.0,Germany,19.8,12,5,3,19,4.381818182
548894,85186C,BUNNY EGG GARLAND,2,04-04-2011 16:01,0.83,Unknown,United Kingdom,1.66,4,4,0,14,8.034482759
575117,84596G,SMALL CHOCOLATES PINK BOWL,1,08-11-2011 14:22,0.42,12748.0,United Kingdom,0.42,8,11,1,45,8.203703704
580115,21868,POTTING SHED TEA MUG,1,01-12-2011 16:22,3.29,Unknown,United Kingdom,3.29,1,12,3,48,7.692307692
562730,23237,SET OF 4 KNICK KNACK TINS LEAF,6,09-08-2011 10:16,4.15,17554.0,United Kingdom,24.9,9,8,1,32,4.875
565673,23323,WHITE WICKER STAR ,12,06-09-2011 09:45,2.1,14441.0,United Kingdom,25.2,6,9,1,36,5.208955224
565917,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,07-09-2011 16:15,2.08,Unknown,United Kingdom,4.16,7,9,2,36,14.90946502
548979,21936,RED RETROSPOT PICNIC BAG,50,05-04-2011 12:12,2.55,13798.0,United Kingdom,127.5,5,4,1,14,7.493449782
569555,82583,HOT BATHS METAL SIGN,12,05-10-2011 08:17,2.1,17728.0,United Kingdom,25.2,5,10,2,40,11.1952862
566434,22973,CHILDREN'S CIRCUS PARADE MUG,6,12-09-2011 15:01,1.65,17090.0,United Kingdom,9.9,12,9,0,37,8.78125
574446,90209A,PURPLE ENAMEL+GLASS HAIR COMB,40,04-11-2011 11:43,2.1,15722.0,United Kingdom,84,4,11,4,44,21
581492,20931,BLUE POT PLANT CANDLE ,1,09-12-2011 10:03,7.46,Unknown,United Kingdom,7.46,9,12,4,49,3.392857143
540821,22962,JAM JAR WITH PINK LID,2,11-01-2011 13:16,1.66,Unknown,United Kingdom,3.32,11,1,1,2,9.825
543777,22386,JUMBO BAG PINK POLKADOT,3,11-02-2011 16:20,1.95,15406.0,United Kingdom,5.85,11,2,4,6,17.01333333
566393,23201,JUMBO BAG ALPHABET,10,12-09-2011 12:45,2.08,13269.0,United Kingdom,20.8,12,9,0,37,16.06197183
562948,22560,TRADITIONAL MODELLING CLAY,96,11-08-2011 09:46,1.06,17857.0,United Kingdom,101.76,11,8,3,32,26.04819277
552730,22855,FINE WICKER HEART ,12,11-05-2011 10:42,1.25,16837.0,United Kingdom,15,11,5,2,19,11.00900901
562933,85099B,JUMBO BAG RED RETROSPOT,5,10-08-2011 16:51,4.13,Unknown,United Kingdom,20.65,10,8,2,32,24.14606742
548749,21327,SKULLS WRITING SET ,12,04-04-2011 12:29,1.65,13004.0,United Kingdom,19.8,4,4,0,14,3.130841121
540026,85053,FRENCH ENAMEL CANDLEHOLDER,1,04-01-2011 13:25,4.21,Unknown,United Kingdom,4.21,4,1,1,1,5.248275862
548894,22659,LUNCH BOX I LOVE LONDON,2,04-04-2011 16:01,4.13,Unknown,United Kingdom,8.26,4,4,0,14,16.12131148
573865,21258,VICTORIAN SEWING BOX LARGE,8,01-11-2011 12:00,10.95,15311.0,United Kingdom,87.6,1,11,1,44,3.551724138
556183,21244,BLUE POLKADOT PLATE ,8,09-06-2011 11:37,1.69,13134.0,United Kingdom,13.52,9,6,3,23,15.02222222
573923,21202,DOLLY HONEYCOMB GARLAND,1,02-11-2011 09:31,1.65,17965.0,United Kingdom,1.65,2,11,2,44,8.545454545
574478,21817,GLITTER CHRISTMAS TREE,4,04-11-2011 12:27,0.39,17203.0,United Kingdom,1.56,4,11,4,44,14.09677419
566202,23551,PACK OF 12 PAISLEY PARK TISSUES ,24,09-09-2011 14:22,0.39,15652.0,United Kingdom,9.36,9,9,4,36,13.98360656
566396,23161,REGENCY CAKE FORK,12,12-09-2011 12:51,1.25,14292.0,United Kingdom,15,12,9,0,37,16.15
580816,84679,CLASSICAL ROSE TABLE LAMP,4,06-12-2011 11:28,3.95,15157.0,United Kingdom,15.8,6,12,1,49,4
569488,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2,04-10-2011 13:10,3.75,16440.0,United Kingdom,7.5,4,10,1,40,5.961290323
574069,22383,LUNCH BAG SUKI DESIGN ,20,02-11-2011 14:52,1.65,17735.0,United Kingdom,33,2,11,2,44,9.69384058
558774,90130B,TURQ STONE/CRYSTAL EARRINGS,1,04-07-2011 10:17,2.9,Unknown,United Kingdom,2.9,4,7,0,27,1.133333333
540551,22638,SET OF 4 NAPKIN CHARMS CROWNS ,5,10-01-2011 09:43,1.66,Unknown,United Kingdom,8.3,10,1,0,2,6.04
551776,21166,COOK WITH WINE METAL SIGN ,4,04-05-2011 11:23,2.08,13268.0,United Kingdom,8.32,4,5,2,18,13.88034188
562804,23198,PANTRY MAGNETIC  SHOPPING LIST,12,09-08-2011 14:48,1.45,13355.0,United Kingdom,17.4,9,8,1,32,7.5
559693,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2,11-07-2011 16:21,1.63,Unknown,United Kingdom,3.26,11,7,0,28,13.77083333
565841,84598,BOYS ALPHABET IRON ON PATCHES,3,07-09-2011 12:04,0.42,Unknown,United Kingdom,1.26,7,9,2,36,23.3902439
565427,21903,MAN FLU METAL SIGN,1,04-09-2011 12:49,2.1,17774.0,United Kingdom,2.1,4,9,6,35,6.483870968
549554,22998,TRAVEL CARD WALLET KEEP CALM,24,10-04-2011 12:36,0.42,16779.0,United Kingdom,10.08,10,4,6,14,21.79130435
559011,82482,WOODEN PICTURE FRAME WHITE FINISH,6,05-07-2011 12:50,2.55,17049.0,United Kingdom,15.3,5,7,1,27,8.054393305
549720,20727,LUNCH BAG  BLACK SKULL.,1,11-04-2011 15:25,1.65,14606.0,United Kingdom,1.65,11,4,0,15,9.296958855
542890,21867,PINK UNION JACK  LUGGAGE TAG,4,01-02-2011 13:25,1.25,15311.0,United Kingdom,5,1,2,1,5,2.811594203
558879,22464,HANGING METAL HEART LANTERN,12,04-07-2011 14:07,1.65,12921.0,United Kingdom,19.8,4,7,0,27,9.523178808
548987,22914,BLUE COAT RACK PARIS FASHION,1,05-04-2011 12:50,4.95,14535.0,United Kingdom,4.95,5,4,1,14,2.256756757
558709,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2,01-07-2011 13:02,4.95,17338.0,United Kingdom,9.9,1,7,4,26,2.419354839
559800,23199,JUMBO BAG APPLES,1,12-07-2011 13:46,4.13,Unknown,United Kingdom,4.13,12,7,1,28,13.56796117
538210,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,10-12-2010 11:44,1.49,14256.0,United Kingdom,17.88,10,12,4,49,10.96960486
536845,21530,DAIRY MAID TOASTRACK,1,02-12-2010 19:18,2.95,17961.0,United Kingdom,2.95,2,12,3,48,5.925
580647,23356,LOVE HOT WATER BOTTLE,1,05-12-2011 13:14,5.95,14083.0,United Kingdom,5.95,5,12,0,49,5.678899083
537823,22224,WHITE LOVEBIRD LANTERN,1,08-12-2010 14:25,5.91,Unknown,United Kingdom,5.91,8,12,2,49,4.85
570455,21931,JUMBO STORAGE BAG SUKI,1,10-10-2011 15:27,2.08,14529.0,United Kingdom,2.08,10,10,0,41,11.32352941
552874,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,12-05-2011 09:40,8.5,12621.0,Germany,17,12,5,3,19,3.027027027
569336,23245,SET OF 3 REGENCY CAKE TINS,4,03-10-2011 14:05,4.95,15088.0,United Kingdom,19.8,3,10,0,40,6.267267267
556296,21680,WOODLAND  STICKERS,12,10-06-2011 09:44,0.85,15114.0,United Kingdom,10.2,10,6,4,23,7.108695652
580727,47559B,TEA TIME OVEN GLOVE,1,05-12-2011 17:17,2.46,14096.0,United Kingdom,2.46,5,12,0,49,7.046511628
536821,22667,RECIPE BOX RETROSPOT ,4,02-12-2010 17:17,2.95,17757.0,United Kingdom,11.8,2,12,3,48,5.111650485
570842,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,12-10-2011 14:21,1.95,17676.0,United Kingdom,15.6,12,10,2,41,7.81595092
563150,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,12-08-2011 11:41,0.85,15192.0,United Kingdom,20.4,12,8,4,32,9.52173913
553006,21679,SKULLS  STICKERS,12,12-05-2011 16:45,0.85,15544.0,United Kingdom,10.2,12,5,3,19,8.333333333
580720,22376,AIRLINE BAG VINTAGE JET SET WHITE,2,05-12-2011 16:55,4.25,14629.0,United Kingdom,8.5,5,12,0,49,2.046153846
569544,22878,NUMBER TILE COTTAGE GARDEN No,1,04-10-2011 16:33,4.13,Unknown,United Kingdom,4.13,4,10,1,40,2.416666667
565286,21877,HOME SWEET HOME MUG,2,02-09-2011 11:39,3.29,Unknown,United Kingdom,6.58,2,9,4,35,12.16374269
565865,23209,LUNCH BAG VINTAGE DOILY ,10,07-09-2011 15:07,1.65,12637.0,France,16.5,7,9,2,36,11.48275862
569910,23389,SPACEBOY MINI BACKPACK,4,06-10-2011 16:47,4.15,17139.0,United Kingdom,16.6,6,10,3,40,4.563218391
575164,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,08-11-2011 16:55,1.25,18216.0,United Kingdom,15,8,11,1,45,18.21052632
580532,22150,3 STRIPEY MICE FELTCRAFT,40,04-12-2011 15:54,1.65,13098.0,United Kingdom,66,4,12,6,48,5.764976959
580059,22600,CHRISTMAS RETROSPOT STAR WOOD,10,01-12-2011 13:22,0.85,17768.0,United Kingdom,8.5,1,12,3,48,7.081395349
552183,21644,ASSORTED TUTTI FRUTTI HEART BOX,12,06-05-2011 13:43,1.25,17604.0,United Kingdom,15,6,5,4,18,7
566290,23066,SMALL DECO JEWELLERY STAND,2,11-09-2011 15:24,8.25,14456.0,United Kingdom,16.5,11,9,6,36,3.027027027
542890,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,01-02-2011 13:25,1.25,15311.0,United Kingdom,10,1,2,1,5,10.91880342
546117,21169,YOU'RE CONFUSING ME METAL SIGN ,4,09-03-2011 13:56,1.69,16771.0,United Kingdom,6.76,9,3,2,10,10.20465116
575177,90013C,GREEN VINTAGE EARRINGS ,1,08-11-2011 18:41,4.15,Unknown,United Kingdom,4.15,8,11,1,45,1.727272727
581114,22835,HOT WATER BOTTLE I AM SO POORLY,2,07-12-2011 12:19,4.95,14527.0,United Kingdom,9.9,7,12,2,49,4.662020906
574511,23330,DECORATIVE WICKER HEART MEDIUM,12,04-11-2011 13:26,1.25,15597.0,United Kingdom,15,4,11,4,44,6.478723404
540509,22451,SILK PURSE BABUSHKA RED,12,09-01-2011 11:27,3.35,14800.0,United Kingdom,40.2,9,1,6,1,3.620689655
569374,22429,ENAMEL MEASURING JUG CREAM,1,03-10-2011 16:14,8.29,Unknown,United Kingdom,8.29,3,10,0,40,2.742331288
551564,20711,JUMBO BAG TOYS ,10,03-05-2011 10:56,2.08,16609.0,United Kingdom,20.8,3,5,1,18,9.641025641
543178,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,04-02-2011 10:31,5.95,14911.0,EIRE,11.9,4,2,4,5,4.473684211
537434,22219,LOVEBIRD HANGING DECORATION WHITE ,3,06-12-2010 16:57,1.66,Unknown,United Kingdom,4.98,6,12,0,49,8.708520179
566076,22728,ALARM CLOCK BAKELIKE PINK,4,09-09-2011 09:13,3.75,12449.0,Belgium,15,9,9,4,36,6.463855422
570380,22320,BIRDS MOBILE VINTAGE DESIGN,1,10-10-2011 12:35,5.95,14606.0,United Kingdom,5.95,10,10,0,41,2.428571429
549023,20707,CRAZY DAISY HEART DECORATION,1,05-04-2011 16:27,0.83,Unknown,United Kingdom,0.83,5,4,1,14,2.920634921
545812,21224,SET/4 SKULL BADGES,10,07-03-2011 12:26,1.25,14214.0,United Kingdom,12.5,7,3,0,10,4.76056338
562688,22554,PLASTERS IN TIN WOODLAND ANIMALS,4,08-08-2011 13:53,1.65,13869.0,United Kingdom,6.6,8,8,0,32,8.786163522
581181,21908,CHOCOLATE THIS WAY METAL SIGN,12,07-12-2011 15:55,2.1,14189.0,United Kingdom,25.2,7,12,2,49,7.668246445
559693,20724,RED RETROSPOT CHARLOTTE BAG,1,11-07-2011 16:21,1.63,Unknown,United Kingdom,1.63,11,7,0,28,17.44083527
569482,21671,RED SPOT CERAMIC DRAWER KNOB,12,04-10-2011 12:43,1.45,14184.0,United Kingdom,17.4,4,10,1,40,10.1509434
555522,22697,GREEN REGENCY TEACUP AND SAUCER,4,05-06-2011 11:29,2.95,15796.0,United Kingdom,11.8,5,6,6,22,6.77753304
562717,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,08-08-2011 15:42,16.63,Unknown,United Kingdom,16.63,8,8,0,32,3.064516129
570093,21592,RETROSPOT CIGAR BOX MATCHES ,1,07-10-2011 11:55,1.25,18096.0,United Kingdom,1.25,7,10,4,40,8.725663717
536876,22067,CHOC TRUFFLE GOLD TRINKET POT ,1,03-12-2010 11:36,3.36,Unknown,United Kingdom,3.36,3,12,4,48,6.166666667
551983,23206,LUNCH BAG APPLE DESIGN,10,05-05-2011 14:32,1.65,17735.0,United Kingdom,16.5,5,5,3,18,10.59004739
562043,23005,TRAVEL CARD WALLET I LOVE LONDON,24,02-08-2011 10:19,0.42,15342.0,United Kingdom,10.08,2,8,1,31,21.49462366
537434,22466,FAIRY TALE COTTAGE NIGHTLIGHT,18,06-12-2010 16:57,4.21,Unknown,United Kingdom,75.78,6,12,0,49,13.23333333
548711,21786,POLKADOT RAIN HAT ,1,03-04-2011 14:24,0.42,18116.0,United Kingdom,0.42,3,4,6,13,9.047169811
556113,22961,JAM MAKING SET PRINTED,12,09-06-2011 09:32,1.45,13510.0,United Kingdom,17.4,9,6,3,23,14.25240848
542906,21935,SUKI  SHOULDER BAG,1,01-02-2011 15:12,3.29,Unknown,United Kingdom,3.29,1,2,1,5,6.02892562
569358,23511,EMBROIDERED RIBBON REEL EMILY ,6,03-10-2011 14:53,2.08,18257.0,United Kingdom,12.48,3,10,0,40,3.638297872
551616,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,03-05-2011 11:40,0.42,15048.0,United Kingdom,3.36,3,5,1,18,10.91880342
540418,10125,MINI FUNKY DESIGN TAPES,1,07-01-2011 11:04,0.81,Unknown,United Kingdom,0.81,7,1,4,1,11.21276596
566124,22698,PINK REGENCY TEACUP AND SAUCER,3,09-09-2011 11:15,2.95,16515.0,United Kingdom,8.85,9,9,4,36,6.956268222
543300,22966,GINGERBREAD MAN COOKIE CUTTER,12,07-02-2011 11:42,1.25,13334.0,United Kingdom,15,7,2,0,6,9.266435986
575298,23263,SET OF 3 WOODEN HEART DECORATIONS,7,09-11-2011 12:29,1.25,17841.0,United Kingdom,8.75,9,11,2,45,7.472826087
562680,22613,PACK OF 20 SPACEBOY NAPKINS,3,08-08-2011 13:46,0.85,17954.0,United Kingdom,2.55,8,8,0,32,6.559322034
540468,21026,SPACE OWL,3,07-01-2011 13:55,0.85,Unknown,United Kingdom,2.55,7,1,4,1,3.566666667
562457,22029,SPACEBOY BIRTHDAY CARD,12,05-08-2011 11:00,0.42,18079.0,United Kingdom,5.04,5,8,4,31,15.37619048
548612,20685,DOORMAT RED RETROSPOT,1,01-04-2011 11:34,7.95,13137.0,United Kingdom,7.95,1,4,4,13,7.106109325
540458,22396,MAGNETS PACK OF 4 RETRO PHOTO,24,07-01-2011 12:28,0.42,12501.0,Germany,10.08,7,1,4,1,7.935483871
574547,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,3,04-11-2011 15:08,1.25,17841.0,United Kingdom,3.75,4,11,4,44,6.016393443
559163,21508,VINTAGE KID DOLLY CARD ,1,06-07-2011 16:33,0.83,Unknown,United Kingdom,0.83,6,7,2,27,11.78787879
542836,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,01-02-2011 11:31,3.75,16745.0,United Kingdom,7.5,1,2,1,5,11.16049383
538371,22083,PAPER CHAIN KIT RETROSPOT,10,12-12-2010 11:07,2.95,15570.0,United Kingdom,29.5,12,12,6,49,7.712686567
552442,84836,ZINC METAL HEART DECORATION,6,09-05-2011 13:03,1.25,14667.0,United Kingdom,7.5,9,5,0,19,11.52075472
566301,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,4,11-09-2011 16:06,1.65,16474.0,United Kingdom,6.6,11,9,6,36,7.925925926
565917,22653,BUTTON BOX ,5,07-09-2011 16:15,1.63,Unknown,United Kingdom,8.15,7,9,2,36,6.910714286
569482,23017,APOTHECARY MEASURING JAR,2,04-10-2011 12:43,12.5,14184.0,United Kingdom,25,4,10,1,40,2.833333333
536592,85114C,RED ENCHANTED FOREST PLACEMAT,2,01-12-2010 17:06,3.36,Unknown,United Kingdom,6.72,1,12,2,48,6.763157895
575176,85179C,PINK BITTY LIGHT CHAIN,2,08-11-2011 18:29,2.46,Unknown,United Kingdom,4.92,8,11,1,45,2.888888889
574052,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,02-11-2011 13:50,1.25,16706.0,United Kingdom,1.25,2,11,2,44,7.753246753
565408,22113,GREY HEART HOT WATER BOTTLE,1,04-09-2011 11:12,4.25,16813.0,United Kingdom,4.25,4,9,6,35,5.845188285
540977,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",3,12-01-2011 15:01,0.85,Unknown,United Kingdom,2.55,12,1,2,2,6.041666667
569219,22730,ALARM CLOCK BAKELIKE IVORY,1,02-10-2011 13:01,3.75,13558.0,United Kingdom,3.75,2,10,6,39,4.706563707
540511,22470,HEART OF WICKER LARGE,2,09-01-2011 11:34,2.95,14472.0,United Kingdom,5.9,9,1,6,1,10.60869565
549293,22435,SET OF 9 HEART SHAPED BALLOONS,3,07-04-2011 19:16,1.25,17883.0,United Kingdom,3.75,7,4,3,14,10.08181818
565682,22998,TRAVEL CARD WALLET KEEP CALM,1,06-09-2011 10:42,0.42,14796.0,United Kingdom,0.42,6,9,1,36,21.79130435
565249,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,02-09-2011 10:38,4.25,18027.0,United Kingdom,4.25,2,9,4,35,2.046153846
559337,22701,PINK DOG BOWL,1,07-07-2011 16:27,2.46,Unknown,United Kingdom,2.46,7,7,3,27,4.076923077
540803,22840,ROUND CAKE TIN VINTAGE RED,1,11-01-2011 12:30,7.95,14669.0,United Kingdom,7.95,11,1,1,2,2.516666667
543458,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,08-02-2011 13:28,0.85,14587.0,United Kingdom,0.85,8,2,1,6,6.013071895
570479,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,10-10-2011 16:58,2.95,17589.0,United Kingdom,8.85,10,10,0,41,16.86452763
537362,84879,ASSORTED COLOUR BIRD ORNAMENT,8,06-12-2010 12:34,1.69,17596.0,United Kingdom,13.52,6,12,0,49,29.22503962
575838,21217,RED RETROSPOT ROUND CAKE TINS,4,11-11-2011 11:38,9.95,13999.0,United Kingdom,39.8,11,11,4,45,3.54375
545687,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,06-03-2011 12:20,12.75,17769.0,United Kingdom,12.75,6,3,6,9,2.803571429
580531,21232,STRAWBERRY CERAMIC TRINKET POT,24,04-12-2011 15:47,1.25,12569.0,Germany,30,4,12,6,48,14.00574713
570116,22972,CHILDREN'S SPACEBOY MUG,2,07-10-2011 12:38,1.65,12856.0,United Kingdom,3.3,7,10,4,40,7.072164948
546091,22985,"WRAP, BILLBOARD FONTS DESIGN",25,09-03-2011 11:53,0.42,14936.0,Channel Islands,10.5,9,3,2,10,46.79487179
562138,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,03-08-2011 10:04,2.55,14737.0,United Kingdom,102,3,8,2,31,16.86452763
570690,21129,SILVER FISHING GNOME ,1,11-10-2011 16:37,12.46,Unknown,United Kingdom,12.46,11,10,1,41,1.181818182
549295,22148,EASTER CRAFT 4 CHICKS ,1,07-04-2011 19:49,4.13,Unknown,United Kingdom,4.13,7,4,3,14,7.013888889
566450,22197,POPCORN HOLDER,13,12-09-2011 16:12,0.85,15673.0,United Kingdom,11.05,12,9,0,37,39.82930757
545996,22149,FELTCRAFT 6 FLOWER FRIENDS,2,08-03-2011 14:12,2.1,14367.0,United Kingdom,4.2,8,3,1,10,11.81102362
540170,22727,ALARM CLOCK BAKELIKE RED ,8,05-01-2011 12:21,3.75,13767.0,United Kingdom,30,5,1,2,1,8.069387755
537242,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,06-12-2010 10:19,4.25,14748.0,United Kingdom,17,6,12,0,49,4.730769231
562348,21508,VINTAGE KID DOLLY CARD ,72,04-08-2011 12:36,0.36,17511.0,United Kingdom,25.92,4,8,3,31,11.78787879
549680,20728,LUNCH BAG CARS BLUE,10,11-04-2011 13:02,1.65,12701.0,Germany,16.5,11,4,0,15,9.775467775
543448,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,7,08-02-2011 12:12,2.46,Unknown,United Kingdom,17.22,8,2,1,6,10.35862069
555260,22120,WELCOME  WOODEN BLOCK LETTERS,1,01-06-2011 15:34,9.95,13263.0,United Kingdom,9.95,1,6,2,22,3.207792208
556229,22663,JUMBO BAG DOLLY GIRL DESIGN,10,09-06-2011 14:43,2.08,12839.0,United Kingdom,20.8,9,6,3,23,8.184079602
537642,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,07-12-2010 15:33,6.77,Unknown,United Kingdom,6.77,7,12,1,49,5.760416667
575739,23482,PEARLISED IVORY HEART LARGE ,1,11-11-2011 09:05,3.29,Unknown,United Kingdom,3.29,11,11,4,45,7.166666667
562932,22553,PLASTERS IN TIN SKULLS,4,10-08-2011 16:39,1.65,16904.0,United Kingdom,6.6,10,8,2,32,6.809701493
545597,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,04-03-2011 10:58,3.75,14570.0,United Kingdom,3.75,4,3,4,9,1.090909091
562046,22857,ASSORTED EASTER GIFT TAGS,12,02-08-2011 10:34,0.85,12378.0,Switzerland,10.2,2,8,1,31,27.61538462
581425,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,08-12-2011 15:31,4.15,14796.0,United Kingdom,4.15,8,12,3,49,5.566037736
558681,22637,PIGGY BANK RETROSPOT ,1,01-07-2011 11:20,5.79,Unknown,United Kingdom,5.79,1,7,4,26,5.768707483
569401,22867,HAND WARMER BIRD DESIGN,12,04-10-2011 08:56,2.1,15111.0,United Kingdom,25.2,4,10,1,40,13.37755102
580366,22428,ENAMEL FIRE BUCKET CREAM,1,02-12-2011 16:38,6.95,Unknown,United Kingdom,6.95,2,12,4,48,2.314814815
559506,21801,CHRISTMAS TREE DECORATION WITH BELL,2,08-07-2011 15:17,0.42,Unknown,United Kingdom,0.84,8,7,4,27,12.51020408
545316,22309,TEA COSY RED  STRIPE,1,01-03-2011 14:14,4.96,Unknown,United Kingdom,4.96,1,3,1,9,2.964285714
538351,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,9,10-12-2010 15:17,4.21,Unknown,United Kingdom,37.89,10,12,4,49,11.28651685
