product_id,price,sales_quantity,inventory,date
PRD38213,311458.57,60,919,19-03-2024 00:00
PRD33649,343737.56,37,293,06-09-2024 00:00
PRD17325,283607.99,37,165,18-02-2024 20:00
PRD70139,369840.73,35,200,14-10-2024 00:00
PRD63579,518246.71,31,416,21-08-2024 00:00
PRD64463,191573.64,48,138,12-05-2024 14:00
PRD11748,335053.05,30,111,29-05-2024 18:00
PRD39709,221001.78,55,624,07-01-2024 22:00
PRD75133,450056.14,50,981,01-04-2024 07:00
PRD83737,506252.13,33,563,04-02-2024 22:00
PRD68020,419937.79,33,476,12-08-2024 01:00
PRD28334,294348.82,51,668,21-08-2024 16:00
PRD15261,359255.79,41,600,15-07-2024 19:00
PRD93667,120183.18,59,334,20-01-2024 16:00
PRD34434,97445.9,57,346,08-05-2024 14:00
PRD65452,20034.03,70,598,20-01-2024 16:00
PRD50110,290019.27,56,697,10-02-2024 03:00
PRD87949,305831.24,54,707,12-02-2024 00:00
PRD32061,347011.69,26,41,24-03-2024 05:00
PRD86016,81512.17,73,687,09-03-2024 15:00
PRD21688,174919.37,44,147,22-06-2024 12:00
PRD10665,269795.79,54,770,25-01-2024 20:00
PRD80409,275341.14,59,803,21-06-2024 05:00
PRD18864,316251.54,60,953,02-06-2024 08:00
PRD37000,376644.26,45,508,30-08-2024 17:00
PRD63881,277019.1,60,900,13-03-2024 23:00
PRD98840,49288.14,78,971,04-07-2024 18:00
PRD50633,104824.89,67,549,17-08-2024 14:00
PRD74333,390430.7,47,749,03-03-2024 05:00
PRD55696,338967.17,37,336,02-01-2024 10:00
PRD48706,491358.98,49,938,12-04-2024 14:00
PRD72667,188764.6,49,240,24-01-2024 14:00
PRD67624,418426.79,37,391,30-03-2024 17:00
PRD25727,66242.58,75,859,16-03-2024 16:00
PRD59914,247549.7,36,11,11-05-2024 06:00
PRD16820,389886.3,56,967,15-07-2024 16:00
PRD88699,22158.38,66,378,12-10-2024 04:00
PRD11501,328046.27,30,102,02-09-2024 14:00
PRD88251,23317.72,63,476,17-06-2024 04:00
PRD66842,432464.13,31,353,13-03-2024 14:00
PRD47248,351356.74,48,831,09-09-2024 15:00
PRD61779,345221.6,27,38,29-03-2024 18:00
PRD29433,79183.82,62,584,28-01-2024 00:00
PRD28932,117961.16,68,649,05-02-2024 06:00
PRD32372,153664.16,68,887,07-03-2024 15:00
PRD79903,140411.5,42,62,23-02-2024 11:00
PRD83815,233104.01,39,82,07-08-2024 08:00
PRD54658,180933.71,44,205,25-03-2024 18:00
PRD38340,373119.54,35,325,03-04-2024 10:00
PRD94627,68455.64,54,218,13-06-2024 05:00
PRD98989,114345.04,50,220,07-10-2024 03:00
PRD60589,208473.65,56,684,09-02-2024 06:00
PRD95772,216259.64,48,194,13-08-2024 19:00
PRD20060,356629.64,29,38,06-01-2024 10:00
PRD99039,147735.85,46,48,16-03-2024 13:00
PRD30807,279807.46,56,901,24-05-2024 18:00
PRD29191,278293.86,58,961,31-08-2024 10:00
PRD11890,198992.94,51,386,17-08-2024 15:00
PRD78735,56969.58,69,740,09-10-2024 04:00
PRD99127,320588.5,38,283,17-05-2024 08:00
PRD83970,474314.75,36,667,03-03-2024 01:00
PRD56607,345003.52,47,693,20-05-2024 03:00
PRD86254,252450.37,45,240,20-02-2024 17:00
PRD15975,312777.35,56,841,30-08-2024 12:00
PRD38468,211629.2,38,120,02-03-2024 09:00
PRD43855,450438.74,23,171,14-02-2024 06:00
PRD71161,436154.83,41,701,21-10-2024 15:00
PRD90071,502628.76,44,981,13-06-2024 02:00
PRD96111,7760.84,69,408,23-01-2024 18:00
PRD44953,569073.66,33,799,11-01-2024 03:00
PRD20416,264979.2,41,207,13-03-2024 17:00
PRD22076,272374.92,42,294,03-10-2024 21:00
PRD71752,101851.96,44,43,28-03-2024 21:00
PRD90351,180247.18,61,818,24-05-2024 03:00
PRD81834,419670.04,35,443,24-02-2024 09:00
PRD10357,45028.56,75,735,14-07-2024 01:00
PRD42162,182944.58,53,502,27-09-2024 19:00
PRD16031,319489.09,42,488,19-04-2024 18:00
PRD37008,480253.42,36,663,18-05-2024 08:00
PRD13336,410551.94,41,543,15-06-2024 19:00
PRD32174,280839.79,36,241,27-03-2024 11:00
PRD62244,466643.64,21,164,05-03-2024 04:00
PRD86000,509437.4,41,769,23-06-2024 23:00
PRD31247,36134.63,57,113,14-05-2024 12:00
PRD37069,37561.25,55,21,22-10-2024 23:00
PRD39563,346585.69,30,13,28-08-2024 09:00
PRD80967,269380.94,54,814,19-03-2024 07:00
PRD77206,389550.65,48,800,04-10-2024 23:00
PRD27781,176509.16,52,454,01-02-2024 04:00
PRD65546,95736.72,56,260,07-10-2024 11:00
PRD98790,322296.76,32,193,19-06-2024 17:00
PRD27391,497201.1,42,993,10-10-2024 19:00
PRD92619,146182.8,70,803,04-09-2024 18:00
PRD32782,310741.34,51,622,13-07-2024 06:00
PRD31533,292087.27,55,659,06-09-2024 06:00
PRD25104,449133.34,34,375,17-08-2024 05:00
PRD52432,405817.63,53,970,20-01-2024 07:00
PRD29984,80248.91,72,870,15-05-2024 00:00
PRD39390,94018.93,54,158,17-06-2024 08:00
PRD39355,382499.99,42,572,22-05-2024 23:00
PRD27898,435604.05,49,862,27-05-2024 04:00
PRD19929,20368.17,66,490,27-08-2024 15:00
PRD52462,556169.86,31,787,08-06-2024 14:00
PRD68443,393670.34,31,87,16-07-2024 07:00
PRD27227,134454.07,60,656,23-06-2024 09:00
PRD42556,379713.05,50,705,09-04-2024 09:00
PRD16383,183914.48,52,464,20-07-2024 22:00
PRD63098,313633.52,33,18,24-09-2024 06:00
PRD87668,86645.62,57,300,22-07-2024 15:00
PRD17493,465447.41,52,991,19-06-2024 06:00
PRD15665,86988.1,61,445,19-03-2024 11:00
PRD28686,96852.84,64,653,02-01-2024 06:00
PRD92485,219669.13,55,619,04-06-2024 01:00
PRD42391,104748.3,59,388,28-06-2024 14:00
PRD71390,82991.37,69,689,16-05-2024 01:00
PRD20653,3658.82,67,459,04-05-2024 01:00
PRD66880,347032.86,35,390,29-02-2024 03:00
PRD71638,87805.54,68,726,14-01-2024 17:00
PRD57535,80671.73,56,377,11-05-2024 02:00
PRD62132,218978.37,49,358,03-01-2024 16:00
PRD65230,465072.94,18,79,27-03-2024 02:00
PRD22199,516530.35,35,580,06-08-2024 14:00
PRD95259,332231.76,34,279,26-02-2024 05:00
PRD65287,162233.2,52,290,01-03-2024 13:00
PRD18272,436293.69,19,54,15-09-2024 21:00
PRD51385,259498.77,62,819,12-02-2024 08:00
PRD31366,46777.24,51,4,18-09-2024 01:00
PRD30492,38027.35,83,993,16-08-2024 11:00
PRD30153,263752.21,42,161,27-05-2024 00:00
PRD59126,40089.99,68,486,30-05-2024 09:00
PRD24199,20907.53,56,136,04-02-2024 18:00
PRD45009,285188.32,56,833,11-05-2024 16:00
PRD84353,262794.77,57,735,15-03-2024 05:00
PRD42628,301216.7,42,400,27-06-2024 21:00
PRD24703,7072.57,62,388,18-01-2024 11:00
PRD59326,374054.1,35,211,24-02-2024 21:00
PRD37548,331578.25,41,297,15-07-2024 12:00
PRD31641,459001.35,23,193,06-08-2024 00:00
PRD33304,20672.89,77,692,22-07-2024 02:00
PRD55492,77014.19,52,124,16-02-2024 14:00
PRD59568,59075.43,63,288,29-03-2024 17:00
PRD72697,248624.92,60,964,13-04-2024 23:00
PRD46590,398109.63,36,493,18-05-2024 14:00
PRD20664,96201.99,58,383,09-09-2024 04:00
PRD58972,495917.23,39,872,28-09-2024 04:00
PRD35527,76883.23,54,219,07-05-2024 16:00
PRD73324,431327.1,26,281,26-10-2024 13:00
PRD36866,224530.17,35,19,24-10-2024 02:00
PRD55850,228731.44,51,512,05-04-2024 01:00
PRD96585,339624.75,46,525,09-10-2024 10:00
PRD12418,160165.16,53,277,13-06-2024 11:00
PRD64726,26625.16,64,266,23-04-2024 18:00
PRD74238,282741.68,39,160,18-09-2024 22:00
PRD49857,118228.18,64,741,09-02-2024 12:00
PRD65361,481005.56,34,605,01-05-2024 07:00
PRD49650,383292.53,33,158,09-07-2024 11:00
PRD89583,282923.83,50,548,27-06-2024 12:00
PRD56652,334795.87,38,308,31-05-2024 19:00
PRD66583,2457.21,84,863,10-05-2024 16:00
PRD79838,343868.11,33,289,02-03-2024 00:00
PRD25428,379165.06,53,778,15-03-2024 21:00
PRD26616,348911.35,35,209,15-06-2024 12:00
PRD64959,20511.58,77,833,02-01-2024 03:00
PRD95156,226555.86,64,920,11-05-2024 23:00
PRD47204,241644.68,45,339,03-09-2024 08:00
PRD34809,115076.93,69,697,07-02-2024 23:00
PRD85805,550972,20,265,20-03-2024 10:00
PRD68457,256123.11,57,749,20-07-2024 10:00
PRD20341,214347.71,42,239,22-03-2024 20:00
PRD58025,234717.78,58,689,22-03-2024 15:00
PRD81007,323974.39,56,810,24-10-2024 07:00
PRD74122,211141.27,71,951,16-06-2024 10:00
PRD83900,16753.91,59,231,10-10-2024 18:00
PRD80666,280481.97,42,424,10-02-2024 20:00
PRD64540,46343.32,77,760,05-10-2024 21:00
PRD27969,365717.91,30,53,29-04-2024 23:00
PRD17529,85605.27,71,911,10-05-2024 17:00
PRD47148,400648.31,21,54,21-10-2024 11:00
PRD15972,376226.72,34,186,18-09-2024 23:00
PRD65790,240816.26,44,208,10-01-2024 23:00
PRD16259,95129.88,73,827,11-08-2024 19:00
PRD71309,296216.22,61,852,22-10-2024 02:00
PRD55003,88869.62,74,829,05-01-2024 17:00
PRD45254,256561.51,51,676,02-06-2024 21:00
PRD36925,479839.38,36,468,20-07-2024 22:00
PRD92741,43725.42,53,16,26-09-2024 07:00
PRD82905,157932.2,64,869,08-03-2024 12:00
PRD35928,227097.32,47,435,07-08-2024 08:00
PRD60121,87453.6,63,495,10-07-2024 16:00
PRD90770,23340.52,54,78,21-07-2024 04:00
PRD38572,302344.89,39,315,08-04-2024 14:00
PRD92642,394227.4,34,348,03-02-2024 01:00
PRD78850,36688.97,77,730,06-03-2024 04:00
PRD90127,114415.3,58,416,14-03-2024 17:00
PRD27724,226006.56,57,774,12-07-2024 05:00
PRD77644,161951.29,62,624,26-09-2024 20:00
PRD95498,275602.39,53,694,17-03-2024 11:00
PRD91149,201585.89,59,622,12-01-2024 02:00
PRD61715,86271.71,65,574,06-10-2024 19:00
PRD47886,456135.03,47,900,25-03-2024 11:00
PRD31015,604574.01,34,908,15-07-2024 13:00
PRD79785,279904.39,39,191,12-04-2024 08:00
PRD27288,25650.12,70,652,23-01-2024 17:00
PRD21589,489108.34,42,933,29-08-2024 08:00
PRD60166,351008.44,38,289,14-01-2024 18:00
PRD61694,121424.71,52,243,15-07-2024 19:00
PRD52607,357262.13,30,0,21-06-2024 11:00
PRD13129,111439.18,67,561,11-01-2024 21:00
PRD51212,241095.71,58,854,24-04-2024 20:00
PRD45502,216497.3,49,358,18-04-2024 23:00
PRD60943,283955.77,54,828,21-05-2024 12:00
PRD33900,92908.04,75,912,14-08-2024 17:00
PRD94559,426292.23,43,823,08-03-2024 20:00
PRD95446,479210.12,31,300,02-03-2024 02:00
PRD18710,60999.23,73,862,18-01-2024 18:00
PRD95806,499293.08,37,766,27-03-2024 13:00
PRD91190,282010.92,38,122,25-02-2024 15:00
PRD51962,197888.09,45,223,02-04-2024 21:00
PRD47811,102083.25,53,248,04-05-2024 11:00
PRD65007,43525.09,68,463,10-05-2024 20:00
PRD45124,347731.63,49,838,26-04-2024 11:00
PRD68534,423150.14,30,184,15-05-2024 14:00
PRD21881,55116.56,49,101,06-10-2024 20:00
PRD97092,163191.33,65,627,10-06-2024 21:00
PRD66467,67920.51,50,44,27-02-2024 02:00
PRD34475,216725.45,64,825,27-01-2024 04:00
PRD68136,55558.12,73,813,01-03-2024 07:00
PRD64897,40151.68,58,271,22-10-2024 17:00
PRD26361,372791.17,37,243,26-08-2024 05:00
PRD50374,335818.84,37,357,19-06-2024 13:00
PRD72398,295028.79,62,953,05-02-2024 11:00
PRD16944,19736.94,74,592,16-03-2024 09:00
PRD49192,12133.98,83,913,20-03-2024 04:00
PRD57974,182019.85,49,297,26-01-2024 23:00
PRD46312,274953.1,48,355,30-05-2024 15:00
PRD52753,310966.64,36,43,05-02-2024 20:00
PRD60764,129061.42,50,213,08-03-2024 15:00
PRD30604,167602.8,64,795,03-03-2024 23:00
PRD30374,335727.95,30,129,07-09-2024 03:00
PRD78422,499370.67,22,298,06-08-2024 13:00
PRD32196,411552.79,32,248,26-10-2024 12:00
PRD41547,543104.7,29,521,04-09-2024 23:00
PRD61959,161911.64,65,622,24-01-2024 23:00
PRD38063,247268.26,54,576,13-04-2024 00:00
PRD77206,251040.55,55,690,02-09-2024 18:00
PRD73348,380356.35,45,711,22-01-2024 20:00
PRD34517,215778.52,37,29,22-02-2024 18:00
PRD49469,16173.35,58,44,24-02-2024 11:00
PRD60011,188400.57,46,59,11-04-2024 05:00
PRD67841,28136.75,73,565,31-07-2024 02:00
PRD94020,116805.23,48,98,21-08-2024 19:00
PRD90428,465545.05,49,962,31-03-2024 05:00
PRD30140,272694.39,56,634,18-10-2024 16:00
PRD57798,624124.88,21,507,11-05-2024 12:00
PRD13137,474538.09,22,126,22-06-2024 13:00
PRD44779,207415.91,63,784,12-10-2024 09:00
PRD23014,257228.32,51,407,26-06-2024 22:00
PRD48118,306842.93,62,949,24-04-2024 10:00
PRD39545,249484.9,51,525,22-10-2024 00:00
PRD63592,61153.41,69,687,13-01-2024 07:00
PRD51259,320899.08,42,472,17-06-2024 18:00
PRD33503,146909.48,52,352,26-01-2024 02:00
PRD59243,98644.6,57,383,10-03-2024 02:00
PRD27501,512025.9,28,402,05-02-2024 21:00
PRD57563,2654.07,58,122,08-08-2024 01:00
PRD45047,256443.78,63,949,09-05-2024 15:00
PRD12407,392446.68,29,182,13-09-2024 10:00
PRD15410,107807.7,55,370,09-08-2024 15:00
PRD98174,111889.55,62,496,02-05-2024 15:00
PRD87844,161520.27,54,427,29-03-2024 02:00
PRD59091,393464.98,40,523,24-05-2024 13:00
PRD59875,297188.48,51,684,06-03-2024 17:00
PRD17631,544077.21,20,189,05-07-2024 11:00
PRD97578,528979.21,35,765,27-04-2024 19:00
PRD66357,192197.92,55,557,13-01-2024 22:00
PRD22545,131428.45,70,717,17-04-2024 00:00
PRD66215,511273.67,23,366,29-09-2024 11:00
PRD83529,138598.01,58,566,07-01-2024 05:00
PRD44021,293207.62,58,864,26-02-2024 05:00
PRD88934,355220.06,31,259,25-06-2024 03:00
PRD92466,236048.22,60,727,23-02-2024 15:00
PRD58491,180480.52,43,83,28-04-2024 05:00
PRD41920,487304.91,23,56,08-10-2024 04:00
PRD25186,435766.29,42,718,04-01-2024 00:00
PRD24505,519129.4,16,134,13-08-2024 06:00
PRD13612,156172.89,53,276,22-10-2024 06:00
PRD74923,452812.94,49,901,25-05-2024 14:00
PRD54209,119644.63,54,434,31-08-2024 19:00
PRD97562,132282.67,59,397,21-05-2024 19:00
PRD32133,172821.62,58,668,20-06-2024 11:00
PRD69399,36530.73,63,484,15-02-2024 14:00
PRD87115,4177.91,63,429,07-01-2024 06:00
PRD68564,30839.52,55,196,23-07-2024 22:00
PRD11826,633452.87,33,900,18-01-2024 14:00
PRD52349,404911.87,30,313,24-08-2024 08:00
PRD24182,313690.34,37,283,21-04-2024 02:00
PRD43474,98747.85,52,267,01-02-2024 17:00
PRD97851,109744.18,50,35,08-10-2024 09:00
PRD18673,89416.65,80,989,06-06-2024 03:00
PRD80024,182956.56,58,563,16-03-2024 10:00
PRD13956,191093.41,52,301,11-03-2024 19:00
PRD43351,325029.91,40,450,06-09-2024 17:00
PRD76689,15922.75,61,316,21-10-2024 13:00
PRD92300,48099.76,68,711,13-09-2024 01:00
PRD71186,404383.02,53,912,23-03-2024 10:00
PRD77520,229076.51,69,957,04-05-2024 08:00
PRD20346,28527.42,58,212,31-03-2024 12:00
PRD97156,270908.1,39,172,02-05-2024 20:00
PRD69586,479534.64,33,517,30-04-2024 13:00
PRD37499,105482,70,847,09-10-2024 01:00
PRD58212,284054.95,56,727,10-08-2024 23:00
PRD76170,39686.99,66,337,11-04-2024 18:00
PRD76065,474307.07,35,715,03-10-2024 15:00
PRD26301,6246.74,74,754,23-07-2024 06:00
PRD72836,109989.3,77,952,02-02-2024 12:00
PRD78344,260230.65,44,252,15-10-2024 18:00
PRD54967,555626.01,22,304,18-03-2024 17:00
PRD61236,60347.36,65,572,10-06-2024 14:00
PRD81677,233529.55,44,345,23-06-2024 02:00
PRD75645,322084.56,37,167,20-02-2024 04:00
PRD85412,7473.96,82,837,09-09-2024 16:00
PRD71776,271847.87,54,538,13-06-2024 13:00
PRD31028,2101.4,72,443,07-08-2024 10:00
PRD19146,304542.72,56,860,17-08-2024 16:00
PRD92694,345490.42,33,287,11-03-2024 23:00
PRD37109,104618.13,51,190,29-05-2024 07:00
PRD74497,468913.35,41,726,24-06-2024 09:00
PRD56243,68830.74,55,121,04-09-2024 04:00
PRD81545,313255.73,49,761,21-03-2024 16:00
PRD53105,424500.66,25,47,27-02-2024 08:00
PRD35852,355158.33,30,103,10-09-2024 00:00
PRD84091,516890.61,36,622,11-07-2024 04:00
PRD59579,41098.57,55,73,15-06-2024 19:00
PRD29412,101404,69,860,02-06-2024 15:00
PRD86717,370173.83,32,163,05-04-2024 07:00
PRD97495,180388.61,61,687,08-06-2024 14:00
PRD11571,13094.69,63,234,14-03-2024 06:00
PRD82933,551408.49,21,369,25-03-2024 20:00
PRD28117,347637.54,54,883,02-08-2024 19:00
PRD89619,10108.35,72,609,30-07-2024 04:00
PRD59947,277465.55,49,420,09-08-2024 15:00
PRD87916,39231.7,62,286,21-10-2024 08:00
PRD90884,15440.1,73,538,24-06-2024 15:00
PRD37596,41724.51,66,398,20-02-2024 09:00
PRD26141,323533.48,55,746,25-07-2024 17:00
PRD89227,179815.42,69,803,08-06-2024 18:00
PRD85011,565857.35,36,712,14-08-2024 18:00
PRD93843,205214.63,48,360,30-08-2024 07:00
PRD47653,274935.65,53,800,16-09-2024 11:00
PRD47081,282633.32,37,128,28-06-2024 08:00
PRD30814,167790.57,61,705,26-09-2024 09:00
PRD89536,25359.75,83,886,03-10-2024 17:00
PRD98084,456713.24,18,30,01-09-2024 18:00
PRD46859,230269.1,46,219,08-03-2024 02:00
PRD55561,300991.18,54,624,05-09-2024 00:00
PRD67102,237214.1,36,96,10-06-2024 14:00
PRD81716,335978.18,35,210,18-07-2024 02:00
PRD83737,584432.44,36,970,12-02-2024 01:00
PRD11673,282124.63,33,94,10-02-2024 08:00
PRD43342,368001.56,33,183,15-06-2024 16:00
PRD44710,418959.03,44,741,08-07-2024 05:00
PRD25399,458893.54,34,372,25-10-2024 00:00
PRD51076,167400.58,45,149,13-02-2024 17:00
PRD99404,127282.32,64,661,01-10-2024 10:00
PRD66246,437809.07,39,690,21-08-2024 02:00
PRD74738,60273.21,66,578,23-01-2024 15:00
PRD13584,56797.01,65,598,30-07-2024 02:00
PRD72189,353461.72,47,671,27-05-2024 12:00
PRD60222,378366.37,43,728,30-07-2024 01:00
PRD98913,46496.32,60,256,26-07-2024 03:00
PRD84858,182696.01,42,116,17-03-2024 13:00
PRD86973,24704.07,77,711,17-08-2024 14:00
PRD29952,50241.27,66,408,10-06-2024 22:00
PRD92652,287184.57,36,39,06-10-2024 23:00
PRD99293,74599.04,66,523,17-04-2024 06:00
PRD95647,394119.27,53,976,09-07-2024 16:00
PRD40929,77917.92,73,714,18-01-2024 15:00
PRD43833,104385.55,74,814,13-03-2024 11:00
PRD92628,131489.89,65,580,16-06-2024 14:00
PRD74332,61214.33,70,663,11-10-2024 02:00
PRD86501,264299.94,64,884,21-07-2024 08:00
PRD84070,303719.66,56,742,02-07-2024 03:00
PRD16180,6097.41,69,369,12-07-2024 00:00
PRD19807,407564.66,26,21,29-05-2024 17:00
PRD14721,586059.62,24,580,21-04-2024 05:00
PRD94715,270968.75,39,321,08-10-2024 05:00
PRD98126,333113.12,34,69,01-09-2024 07:00
PRD80970,54030.83,83,991,15-03-2024 02:00
PRD73739,169166.91,61,610,09-04-2024 00:00
PRD21889,551509.55,24,273,23-10-2024 22:00
PRD72690,264073.27,43,424,31-03-2024 14:00
PRD57372,60791.57,60,288,14-04-2024 02:00
PRD40011,314569.71,58,965,24-05-2024 19:00
PRD49353,357007.23,39,263,22-10-2024 22:00
PRD77223,297852.01,57,854,11-04-2024 13:00
PRD26323,466947.42,35,481,30-05-2024 00:00
PRD62427,593137.88,11,120,17-02-2024 10:00
PRD51318,348092.87,48,633,08-01-2024 16:00
PRD26981,187958.4,41,165,11-08-2024 12:00
PRD72701,184551.68,48,173,29-02-2024 01:00
PRD14337,317470.44,42,283,01-08-2024 10:00
PRD49765,220859.13,43,280,12-04-2024 10:00
PRD27164,300259.67,38,290,03-07-2024 20:00
PRD40669,171222.8,65,667,26-04-2024 23:00
PRD62018,336040.91,47,738,08-08-2024 15:00
PRD57251,243983.11,40,258,22-05-2024 02:00
PRD70727,17775.13,79,735,05-04-2024 15:00
PRD58611,234688.44,57,642,28-06-2024 16:00
PRD30321,206420.15,66,943,28-03-2024 14:00
PRD49810,428475.41,50,939,13-07-2024 19:00
PRD25493,143573.25,45,130,03-03-2024 08:00
PRD22393,309834.51,38,192,11-08-2024 03:00
PRD36348,544818.26,19,351,19-05-2024 05:00
PRD51328,428861.58,19,63,18-07-2024 23:00
PRD58963,182492.19,48,183,16-04-2024 06:00
PRD14791,202006.2,67,787,25-10-2024 13:00
PRD81105,330060.79,55,915,08-05-2024 14:00
PRD67205,109490.32,44,62,14-03-2024 10:00
PRD49389,371672.72,50,791,18-06-2024 16:00
PRD24465,349641.43,51,899,29-03-2024 18:00
PRD88069,177005.8,57,503,13-06-2024 21:00
PRD44062,277641.96,37,48,01-01-2024 14:00
PRD97092,457034.94,22,136,23-09-2024 02:00
PRD42547,142279.4,49,281,07-01-2024 01:00
PRD11315,183843.28,47,328,27-06-2024 05:00
PRD99230,59235.13,65,469,29-02-2024 00:00
PRD99207,41620.89,52,32,05-08-2024 01:00
PRD19685,30763.09,65,528,14-08-2024 16:00
PRD82693,45759.44,81,953,10-05-2024 02:00
PRD30554,140430.82,47,246,06-03-2024 19:00
PRD60548,294032.37,38,259,04-05-2024 12:00
PRD24575,85530.83,52,29,25-04-2024 02:00
PRD16379,351307.86,47,660,30-09-2024 15:00
PRD88834,330091.42,38,310,19-02-2024 06:00
PRD83229,42274.29,74,843,27-10-2024 18:00
PRD91011,17322.63,71,727,03-10-2024 17:00
PRD42944,266974.97,35,117,28-08-2024 23:00
PRD84502,536328.75,26,572,23-01-2024 13:00
PRD17796,71920.31,76,978,16-08-2024 09:00
PRD59695,188247.51,73,953,06-09-2024 04:00
PRD18504,413645.86,42,728,14-06-2024 00:00
PRD10088,370190.81,45,553,24-06-2024 19:00
PRD11328,183711.18,61,558,08-07-2024 13:00
PRD73603,145559,44,117,30-04-2024 13:00
PRD16269,328851.47,34,94,02-07-2024 14:00
PRD72733,164010,45,14,17-06-2024 13:00
PRD39607,311133.16,47,430,14-10-2024 13:00
PRD29585,80647.31,65,641,08-08-2024 22:00
PRD85897,152430.29,65,729,01-05-2024 03:00
PRD14445,15668.19,77,671,24-08-2024 11:00
PRD79672,257413.6,61,915,31-03-2024 12:00
PRD73768,435385.61,29,405,14-04-2024 03:00
PRD33683,271356.39,36,16,02-04-2024 21:00
PRD12688,295284,45,378,13-07-2024 00:00
PRD59581,9587.15,62,207,07-07-2024 22:00
PRD24699,91782.41,73,726,14-02-2024 12:00
PRD32655,429711.16,49,918,16-03-2024 02:00
PRD31768,354454.41,56,919,09-08-2024 09:00
PRD25590,440964.68,32,438,08-03-2024 05:00
PRD56309,325697.12,47,571,12-03-2024 23:00
PRD92575,380293.7,48,723,10-03-2024 06:00
PRD67685,42374.89,71,695,14-03-2024 03:00
PRD30864,349443.22,33,138,08-09-2024 16:00
PRD19792,10641.49,63,432,24-05-2024 14:00
PRD92067,35560.77,64,509,09-09-2024 14:00
PRD90202,595007.79,26,445,25-03-2024 10:00
PRD70067,298488.76,53,835,11-08-2024 11:00
PRD67912,355728.99,36,333,18-01-2024 15:00
PRD57045,486754.68,36,507,22-05-2024 02:00
PRD76398,190316.16,43,254,20-03-2024 14:00
PRD10424,204650.36,60,805,31-05-2024 17:00
PRD82280,547198.97,32,697,20-03-2024 13:00
PRD57084,202711.35,46,107,20-04-2024 23:00
PRD86377,83944.98,66,451,10-06-2024 19:00
PRD78792,137120.63,75,979,23-09-2024 18:00
PRD46939,581488.24,32,714,01-10-2024 23:00
PRD65384,366455.51,41,473,17-09-2024 03:00
PRD25204,313213.81,41,480,07-07-2024 18:00
PRD44856,345822.85,29,137,04-03-2024 09:00
PRD73420,238362.63,62,744,17-03-2024 17:00
PRD55606,334342.89,38,372,29-04-2024 18:00
PRD74236,31073.41,64,390,13-08-2024 02:00
PRD28647,2334.65,61,301,23-01-2024 04:00
PRD62406,33813.63,61,301,02-09-2024 15:00
PRD29503,191518.11,64,734,17-10-2024 06:00
PRD51557,41777.33,75,767,16-01-2024 12:00
PRD84274,33559.93,76,756,14-02-2024 14:00
PRD94928,17990.02,61,399,18-05-2024 02:00
PRD36891,315945.9,42,477,24-02-2024 04:00
PRD66993,68551.64,74,843,06-03-2024 19:00
PRD64655,462776.25,26,362,06-02-2024 08:00
PRD77735,281669.81,52,571,01-01-2024 01:00
PRD91129,414885.11,29,105,16-04-2024 01:00
PRD10144,145357.35,54,340,01-10-2024 12:00
PRD97550,169087.19,47,35,24-09-2024 18:00
PRD21350,7997.5,57,165,29-02-2024 14:00
PRD23536,242733.3,61,857,26-07-2024 14:00
PRD74310,125638.38,57,463,05-01-2024 13:00
PRD25564,292415.61,54,767,07-02-2024 07:00
PRD23332,369432.54,31,148,05-04-2024 10:00
PRD16808,13196.76,81,917,21-03-2024 04:00
PRD80383,22470.63,54,36,10-04-2024 02:00
PRD43033,216834.55,64,910,28-07-2024 22:00
PRD81699,50132.54,58,119,27-10-2024 16:00
PRD18793,3097.63,70,470,20-04-2024 19:00
PRD61665,35337.57,67,460,23-03-2024 13:00
PRD20255,82429.19,72,788,21-03-2024 08:00
PRD81068,221769.71,48,450,30-01-2024 21:00
PRD44660,517517.14,28,312,04-05-2024 15:00
PRD22948,259193.42,33,40,29-04-2024 09:00
PRD77587,412670.81,34,350,23-05-2024 00:00
PRD16729,203018.3,68,963,25-05-2024 21:00
PRD84824,558291.21,17,90,15-06-2024 09:00
PRD91962,564639.7,30,754,22-05-2024 15:00
PRD55991,500153.95,36,571,07-01-2024 05:00
PRD35728,415202.41,45,608,27-02-2024 08:00
PRD55461,423571.81,53,928,22-05-2024 03:00
PRD85021,23151.23,59,115,02-03-2024 21:00
PRD44578,331372.33,43,493,09-03-2024 16:00
PRD69961,254737.45,46,299,27-08-2024 11:00
PRD58822,89555.76,54,242,24-01-2024 00:00
PRD86637,163057.92,43,70,28-05-2024 11:00
PRD99216,434985.77,37,512,03-09-2024 05:00
PRD66074,501629.77,20,117,21-01-2024 11:00
PRD33462,416766.59,45,718,18-06-2024 03:00
PRD56970,496734.96,20,180,23-07-2024 09:00
PRD33854,426216.35,42,692,27-02-2024 23:00
PRD13225,355131.72,37,455,23-09-2024 10:00
PRD52304,119448.55,46,145,07-07-2024 01:00
PRD30610,128108.42,65,807,20-01-2024 23:00
PRD98352,32730.72,65,397,29-04-2024 00:00
PRD22969,61904.7,63,588,31-07-2024 02:00
PRD94226,282867.1,54,755,19-05-2024 22:00
PRD33460,222444.62,65,779,27-04-2024 00:00
PRD47528,327261.24,40,353,06-03-2024 14:00
PRD22482,401434.31,37,427,04-06-2024 22:00
PRD29979,68069.68,68,706,08-02-2024 03:00
PRD12833,134939.15,48,145,04-08-2024 12:00
