OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,TotalAmount,City,SellerID
ORD0031483,2022-11-18,CUST018424,P00049,1,425.75,0.0,481.11,San Diego,SELL01580
ORD0073611,2023-02-18,CUST022410,P00027,2,268.18,0.15,480.93,New York,SELL01331
ORD0082683,2020-12-29,CUST033667,P00046,5,421.88,0.0,2283.16,Columbus,SELL01726
ORD0091657,2024-06-17,CUST019300,P00002,4,331.55,0.0,1495.91,New York,SELL00420
ORD0022732,2020-09-29,CUST019763,P00049,2,78.33,0.25,124.72,Dallas,SELL01947
ORD0063780,2024-09-20,CUST014100,P00008,3,219.76,0.05,684.84,Austin,SELL00518
ORD0032540,2020-01-17,CUST024179,P00009,4,456.25,0.0,1977.55,Dallas,SELL00359
ORD0084187,2020-05-27,CUST034746,P00040,1,236.05,0.0,247.87,San Francisco,SELL01807
ORD0016452,2022-10-23,CUST025535,P00017,5,293.09,0.0,1542.31,San Francisco,SELL00238
ORD0019733,2024-12-10,CUST044810,P00019,5,195.47,0.05,1010.52,Washington,SELL01825
ORD0004635,2022-03-28,CUST019492,P00019,1,27.85,0.0,37.99,Philadelphia,SELL01128
ORD0051194,2022-05-02,CUST016920,P00018,5,222.93,0.0,1170.45,Dallas,SELL00127
ORD0057346,2021-07-13,CUST015283,P00025,2,63.66,0.0,147.96,Houston,SELL01204
ORD0067200,2023-08-16,CUST018067,P00015,4,250.27,0.1,949.6,Denver,SELL00624
ORD0035247,2020-09-18,CUST030897,P00002,5,497.84,0.0,2616.85,Denver,SELL01588
ORD0036049,2024-02-22,CUST035920,P00041,2,271.71,0.0,623.39,Philadelphia,SELL00619
ORD0024037,2022-07-18,CUST027610,P00020,4,44.76,0.2,162.84,Los Angeles,SELL00964
ORD0021429,2024-09-26,CUST049978,P00013,1,236.6,0.05,263.99,Indianapolis,SELL01139
ORD0012932,2020-08-27,CUST020005,P00013,2,492.19,0.05,985.08,Charlotte,SELL00399
ORD0008616,2021-06-29,CUST039452,P00044,2,104.24,0.25,173.09,Phoenix,SELL01956
ORD0006480,2024-03-14,CUST032614,P00005,2,9.53,0.25,19.74,Denver,SELL00774
ORD0048164,2021-04-29,CUST017423,P00014,3,391.73,0.3,868.83,Chicago,SELL00955
ORD0064267,2024-11-20,CUST021742,P00039,4,280.54,0.05,1123.01,San Antonio,SELL00597
ORD0050309,2021-04-19,CUST020187,P00028,2,352.05,0.15,648.24,Philadelphia,SELL00658
ORD0055182,2022-04-24,CUST022256,P00004,5,144.83,0.1,662.78,San Diego,SELL01835
ORD0017314,2021-10-01,CUST032713,P00028,2,403.79,0.0,861.38,Charlotte,SELL01488
ORD0039947,2023-03-17,CUST011520,P00034,5,181.94,0.0,966.65,Austin,SELL00324
ORD0050362,2020-03-22,CUST044480,P00041,2,193.43,0.05,402.59,Houston,SELL01231
ORD0052566,2021-05-15,CUST028053,P00030,5,519.85,0.15,2214.77,San Jose,SELL01397
ORD0039338,2020-04-19,CUST011900,P00012,2,420.84,0.15,857.02,Jacksonville,SELL01048
ORD0052912,2023-09-21,CUST040414,P00019,1,257.56,0.0,275.15,Los Angeles,SELL01103
ORD0029910,2022-11-17,CUST043211,P00046,1,550.08,0.0,660.57,Charlotte,SELL01419
ORD0064276,2024-05-03,CUST011025,P00033,2,215.96,0.1,422.19,San Francisco,SELL00904
ORD0005782,2020-01-17,CUST043723,P00018,5,317.31,0.05,1689.28,Denver,SELL00323
ORD0026488,2023-01-04,CUST002901,P00013,4,327.35,0.05,1398.61,Phoenix,SELL01408
ORD0075837,2023-02-02,CUST033090,P00022,2,149.68,0.3,225.99,Fort Worth,SELL00675
ORD0007058,2023-09-18,CUST010683,P00018,4,25.57,0.1,112.89,Chicago,SELL01383
ORD0084896,2021-08-17,CUST018324,P00048,5,404.9,0.2,1713.5,San Antonio,SELL00484
ORD0094041,2023-03-31,CUST049258,P00020,5,434.38,0.1,2312.59,Jacksonville,SELL00192
ORD0031919,2024-08-07,CUST029295,P00017,2,486.06,0.05,979.03,Austin,SELL00047
ORD0063564,2023-11-19,CUST020981,P00010,1,148.69,0.05,160.83,New York,SELL00061
ORD0086191,2023-08-07,CUST049072,P00043,1,392.44,0.1,407.74,Phoenix,SELL00215
ORD0018728,2020-07-02,CUST045494,P00017,4,318.62,0.15,1225.42,Columbus,SELL00230
ORD0089693,2024-08-21,CUST015940,P00016,2,400.81,0.2,699.39,San Francisco,SELL00751
ORD0043700,2024-05-06,CUST024883,P00042,1,575.86,0.15,519.12,Indianapolis,SELL01296
ORD0096584,2023-02-08,CUST022839,P00031,3,579.76,0.05,1792.81,Philadelphia,SELL01003
ORD0094028,2020-12-09,CUST019395,P00022,3,446.13,0.05,1374.22,Dallas,SELL01625
ORD0099024,2022-02-15,CUST043329,P00039,1,514.96,0.1,506.41,New York,SELL00767
ORD0032340,2024-02-19,CUST031038,P00041,2,559.71,0.0,1120.33,Columbus,SELL00783
ORD0023709,2024-09-07,CUST043901,P00001,4,160.53,0.0,703.88,Fort Worth,SELL00980
ORD0018648,2022-01-13,CUST043142,P00020,2,265.65,0.05,554.66,Philadelphia,SELL00504
ORD0095283,2022-07-07,CUST040894,P00048,5,460.16,0.0,2582.2,San Antonio,SELL01928
ORD0073032,2020-07-20,CUST019387,P00030,4,306.41,0.0,1379.71,Phoenix,SELL00751
ORD0045549,2021-02-10,CUST034680,P00049,2,453.48,0.0,959.76,Fort Worth,SELL00561
ORD0098220,2021-01-31,CUST011186,P00045,5,453.19,0.05,2270.22,Houston,SELL00587
ORD0077298,2020-04-29,CUST049277,P00036,4,527.02,0.2,1832.42,Dallas,SELL00572
ORD0063665,2020-08-03,CUST004957,P00038,4,417.27,0.15,1499.7,Washington,SELL01370
ORD0070482,2022-03-21,CUST018311,P00012,2,114.44,0.1,221.62,Chicago,SELL01961
ORD0083351,2021-07-06,CUST013251,P00035,2,361.35,0.0,795.39,Washington,SELL00718
ORD0073096,2021-05-20,CUST009347,P00039,3,565.02,0.0,1844.29,Charlotte,SELL01597
ORD0057911,2021-09-23,CUST041425,P00003,3,331.74,0.05,1022.55,Chicago,SELL01118
ORD0001453,2022-07-24,CUST006250,P00047,3,384.57,0.15,1042.64,Los Angeles,SELL00109
ORD0029724,2023-03-21,CUST000436,P00001,4,513.66,0.0,2220.06,San Francisco,SELL00906
ORD0028665,2024-03-14,CUST043671,P00008,5,447.91,0.0,2356.39,Los Angeles,SELL00222
ORD0014480,2020-09-21,CUST029592,P00005,5,57.03,0.05,326.17,Charlotte,SELL01575
ORD0035408,2022-11-21,CUST029491,P00022,4,266.6,0.0,1160.59,Houston,SELL00795
ORD0091806,2023-05-04,CUST047111,P00026,5,195.2,0.2,847.87,Chicago,SELL00772
ORD0060903,2022-05-09,CUST033274,P00031,5,81.15,0.0,439.1,Indianapolis,SELL01086
ORD0082184,2023-08-19,CUST025867,P00019,5,455.45,0.0,2466.43,Jacksonville,SELL00274
ORD0055822,2020-01-28,CUST022505,P00001,4,229.96,0.0,976.55,Jacksonville,SELL00785
ORD0085075,2024-07-03,CUST017630,P00036,4,189.99,0.05,783.83,Seattle,SELL00386
ORD0047616,2021-05-26,CUST035902,P00033,1,419.23,0.2,364.77,San Francisco,SELL00056
ORD0017404,2021-01-27,CUST044734,P00035,1,94.64,0.0,110.56,Austin,SELL00402
ORD0074187,2020-08-27,CUST011454,P00045,3,46.29,0.15,129.72,Washington,SELL00891
ORD0096153,2020-05-05,CUST001522,P00041,2,54.58,0.0,127.57,San Diego,SELL00250
ORD0075007,2020-06-02,CUST010188,P00024,3,145.94,0.0,465.21,San Francisco,SELL01836
ORD0078095,2022-07-29,CUST003204,P00031,1,179.11,0.05,182.24,San Francisco,SELL01141
ORD0097432,2021-01-10,CUST045873,P00036,3,208.88,0.0,672.24,Philadelphia,SELL00845
ORD0005710,2021-08-19,CUST012660,P00021,3,538.41,0.15,1546.62,Jacksonville,SELL00650
ORD0036247,2020-10-26,CUST033251,P00044,5,80.06,0.15,353.14,San Antonio,SELL00791
ORD0010309,2020-08-21,CUST024229,P00006,3,395.27,0.0,1284.13,Los Angeles,SELL00039
ORD0009431,2024-08-28,CUST046377,P00001,3,255.68,0.0,859.16,San Jose,SELL00653
ORD0031682,2020-07-20,CUST038194,P00037,5,181.56,0.1,862.81,San Diego,SELL00308
ORD0004941,2020-11-26,CUST021076,P00012,4,137.02,0.25,454.39,San Antonio,SELL00138
ORD0013822,2024-09-07,CUST035588,P00009,1,254.41,0.05,277.75,Charlotte,SELL01946
ORD0042704,2020-01-21,CUST033444,P00031,3,378.55,0.0,1238.56,San Diego,SELL01684
ORD0036542,2021-05-28,CUST028584,P00036,5,275.11,0.0,1444.65,San Antonio,SELL00374
ORD0096897,2021-07-12,CUST002158,P00008,3,376.65,0.0,1190.98,Indianapolis,SELL01900
ORD0054973,2024-04-06,CUST023892,P00019,1,372.98,0.05,377.88,Phoenix,SELL00747
ORD0024891,2021-12-25,CUST009351,P00021,5,509.8,0.0,2759.58,New York,SELL01690
ORD0050515,2021-07-16,CUST019045,P00040,2,371.32,0.15,664.08,Fort Worth,SELL00311
ORD0077810,2021-09-12,CUST047932,P00006,4,242.49,0.0,1052.87,Philadelphia,SELL01173
ORD0066814,2024-06-04,CUST037017,P00048,2,29.29,0.0,80.3,Charlotte,SELL01397
ORD0057355,2021-08-08,CUST001396,P00029,2,521.29,0.0,1234.26,Indianapolis,SELL00777
ORD0056523,2024-12-29,CUST007296,P00018,3,37.35,0.15,108.48,Jacksonville,SELL01728
ORD0012659,2024-02-28,CUST019282,P00039,5,170.94,0.05,883.1,San Antonio,SELL01672
ORD0037900,2021-05-26,CUST010034,P00033,4,207.43,0.1,791.8,San Jose,SELL00102
ORD0060183,2020-12-15,CUST048243,P00009,5,438.54,0.05,2256.52,Columbus,SELL00830
ORD0026937,2023-05-08,CUST033008,P00044,1,449.27,0.0,480.45,Columbus,SELL01848
ORD0021211,2022-09-15,CUST029685,P00035,2,551.45,0.25,926.7,San Diego,SELL01052
ORD0034668,2022-10-28,CUST001734,P00003,5,211.46,0.0,1060.63,San Francisco,SELL00916
ORD0084697,2024-12-19,CUST040113,P00038,2,596.23,0.0,1266.71,Indianapolis,SELL01556
ORD0077840,2020-07-13,CUST011328,P00001,3,384.03,0.05,1292.34,Austin,SELL00681
ORD0001544,2022-08-04,CUST012302,P00017,3,8.39,0.0,34.07,Charlotte,SELL00947
ORD0079935,2023-07-10,CUST013895,P00050,5,223.73,0.05,1157.59,Indianapolis,SELL01749
ORD0021351,2022-08-26,CUST037383,P00019,2,90.43,0.15,174.36,San Diego,SELL00570
ORD0018186,2021-03-28,CUST009006,P00026,3,418.82,0.15,1167.06,Indianapolis,SELL00698
ORD0090490,2024-07-20,CUST016995,P00046,4,83.84,0.0,364.52,Indianapolis,SELL01041
ORD0037876,2020-12-30,CUST026919,P00034,3,142.81,0.0,465.62,Denver,SELL01556
ORD0054129,2020-02-01,CUST033937,P00025,3,104.28,0.0,316.1,New York,SELL00967
ORD0011637,2024-12-15,CUST027039,P00015,4,382.02,0.0,1616.64,Austin,SELL01184
ORD0086215,2021-02-10,CUST038714,P00016,1,379.68,0.05,387.65,Denver,SELL01817
ORD0051706,2024-02-14,CUST014285,P00006,4,221.06,0.0,898.57,Dallas,SELL00560
ORD0082335,2023-08-08,CUST033481,P00029,3,448.77,0.3,1112.57,Dallas,SELL00725
ORD0073388,2022-12-16,CUST016612,P00050,3,170.89,0.05,535.16,Indianapolis,SELL01616
ORD0075627,2024-02-08,CUST034677,P00017,4,525.61,0.0,2483.27,Seattle,SELL01938
ORD0059278,2020-07-18,CUST005640,P00032,2,583.78,0.0,1308.35,New York,SELL01411
ORD0037763,2024-02-20,CUST030047,P00030,5,437.75,0.05,2341.69,Indianapolis,SELL01115
ORD0056868,2023-10-27,CUST034729,P00020,1,472.93,0.2,397.89,Washington,SELL01440
ORD0003608,2023-02-28,CUST042018,P00020,3,520.66,0.1,1533.11,San Antonio,SELL00723
ORD0027965,2023-07-31,CUST044928,P00049,4,470.27,0.15,1804.0,Houston,SELL01617
ORD0055274,2022-06-05,CUST032523,P00033,1,40.94,0.0,47.6,San Francisco,SELL01872
ORD0059647,2023-01-07,CUST036402,P00012,5,410.32,0.2,1949.59,Charlotte,SELL00764
ORD0013209,2020-09-13,CUST043537,P00046,5,178.28,0.05,1002.87,San Diego,SELL00445
ORD0048419,2020-10-28,CUST005822,P00026,4,286.78,0.05,1225.98,San Jose,SELL01855
ORD0089681,2023-02-06,CUST041597,P00007,4,577.38,0.1,2341.38,Indianapolis,SELL01728
ORD0031016,2023-06-30,CUST025046,P00041,1,588.88,0.2,520.82,Philadelphia,SELL00342
ORD0053526,2020-09-16,CUST014595,P00045,5,200.22,0.0,1121.63,San Jose,SELL00306
ORD0040571,2021-01-11,CUST015000,P00047,3,286.61,0.05,822.84,Columbus,SELL00052
ORD0021273,2020-04-12,CUST003890,P00007,3,194.13,0.0,624.18,Fort Worth,SELL00514
ORD0066944,2021-04-11,CUST027927,P00023,3,545.05,0.0,1640.41,Houston,SELL01709
ORD0064156,2023-04-04,CUST046243,P00037,4,104.67,0.15,420.26,Denver,SELL00337
ORD0092351,2024-04-25,CUST040415,P00002,1,395.26,0.2,354.35,San Jose,SELL01728
ORD0027105,2021-08-12,CUST027064,P00002,4,332.49,0.05,1335.24,Washington,SELL01989
ORD0097907,2021-05-21,CUST045940,P00007,5,296.2,0.05,1581.84,Dallas,SELL01054
ORD0092407,2023-10-25,CUST021600,P00016,5,576.55,0.0,3119.7,San Jose,SELL01870
ORD0097871,2020-08-02,CUST038242,P00020,1,95.77,0.05,98.39,San Antonio,SELL01650
ORD0007168,2023-03-16,CUST008047,P00024,5,464.68,0.0,2449.76,San Jose,SELL01599
ORD0041261,2023-02-17,CUST027915,P00003,2,393.68,0.1,755.44,Phoenix,SELL00916
ORD0046885,2024-11-16,CUST036866,P00019,5,171.25,0.1,873.92,Jacksonville,SELL01641
ORD0051415,2020-11-23,CUST033069,P00026,2,580.1,0.0,1379.47,Los Angeles,SELL01087
ORD0092435,2020-06-27,CUST008120,P00007,3,439.1,0.0,1485.32,San Diego,SELL00910
ORD0018438,2020-09-26,CUST022236,P00040,5,382.06,0.0,1914.84,New York,SELL00766
ORD0050597,2021-05-19,CUST048942,P00021,1,11.88,0.05,14.48,San Francisco,SELL00393
ORD0078186,2022-03-02,CUST014899,P00047,1,327.7,0.0,347.84,Philadelphia,SELL00415
ORD0068278,2020-10-06,CUST027998,P00040,1,58.3,0.0,69.76,Austin,SELL00473
ORD0091016,2021-11-18,CUST010590,P00020,2,426.86,0.15,770.58,New York,SELL00725
ORD0074198,2023-04-14,CUST049725,P00041,3,356.4,0.2,962.8,San Jose,SELL00016
ORD0051182,2020-03-23,CUST029741,P00029,2,94.33,0.0,212.94,Houston,SELL00469
ORD0053881,2023-03-12,CUST014207,P00042,5,517.79,0.2,2084.98,San Antonio,SELL01248
ORD0088132,2020-12-03,CUST009231,P00038,2,42.82,0.0,105.72,San Jose,SELL01556
ORD0000794,2021-05-14,CUST011582,P00024,4,141.19,0.1,512.79,Dallas,SELL00463
ORD0067530,2022-01-03,CUST047853,P00014,5,438.25,0.15,2017.61,Dallas,SELL00013
ORD0058107,2024-12-11,CUST047909,P00004,5,157.35,0.25,630.33,Columbus,SELL00234
ORD0004614,2022-04-29,CUST028549,P00026,3,255.95,0.25,687.36,San Francisco,SELL01013
ORD0099299,2023-12-04,CUST018964,P00043,2,228.47,0.05,473.04,San Diego,SELL00417
ORD0043557,2022-03-15,CUST013600,P00012,3,485.33,0.0,1630.98,Austin,SELL01471
ORD0098546,2023-03-10,CUST031619,P00006,1,76.13,0.0,93.28,New York,SELL00896
ORD0089682,2022-07-13,CUST001906,P00042,1,382.94,0.05,402.53,Houston,SELL01573
ORD0016679,2024-05-07,CUST009968,P00016,4,530.46,0.15,1901.57,Phoenix,SELL01708
ORD0040867,2022-06-28,CUST041224,P00006,3,534.8,0.15,1474.59,San Francisco,SELL01760
ORD0065736,2021-12-15,CUST019457,P00026,3,129.04,0.0,390.0,Indianapolis,SELL00297
ORD0090784,2024-12-16,CUST031618,P00043,5,181.96,0.1,865.33,Charlotte,SELL00581
ORD0049974,2023-05-19,CUST030773,P00032,1,135.28,0.15,128.64,Columbus,SELL01427
ORD0008761,2024-02-12,CUST049580,P00018,3,124.14,0.0,405.32,Philadelphia,SELL01732
ORD0014484,2020-05-17,CUST002633,P00009,4,84.81,0.2,275.82,Columbus,SELL00908
ORD0077092,2023-10-12,CUST029846,P00024,2,46.96,0.25,77.08,San Diego,SELL01566
ORD0073053,2023-04-05,CUST018739,P00048,4,423.72,0.2,1438.23,Seattle,SELL00595
ORD0043707,2024-05-12,CUST030944,P00025,5,242.79,0.0,1227.41,Columbus,SELL00852
ORD0057939,2021-06-11,CUST043575,P00032,5,317.79,0.05,1588.39,Jacksonville,SELL01320
ORD0055641,2024-05-04,CUST003035,P00023,2,273.91,0.0,603.21,Charlotte,SELL01886
ORD0033172,2023-07-10,CUST045128,P00013,1,52.4,0.0,66.37,Seattle,SELL00374
ORD0051983,2020-05-18,CUST021269,P00016,1,388.9,0.15,357.6,San Antonio,SELL01722
ORD0015531,2022-07-03,CUST024922,P00025,4,272.57,0.0,1231.38,Jacksonville,SELL00517
ORD0078376,2021-04-21,CUST039328,P00026,3,301.65,0.15,838.25,Austin,SELL00484
ORD0016250,2024-11-28,CUST003190,P00021,5,533.0,0.05,2839.44,Phoenix,SELL01638
ORD0023009,2022-03-30,CUST023841,P00018,3,399.92,0.0,1272.05,San Antonio,SELL01960
ORD0013974,2020-08-20,CUST027109,P00012,3,319.25,0.0,1074.44,San Jose,SELL01569
ORD0048619,2023-01-14,CUST019265,P00049,2,165.04,0.0,353.21,Seattle,SELL00158
ORD0024666,2024-04-18,CUST039988,P00010,3,593.65,0.0,1935.08,Denver,SELL00760
ORD0039691,2020-04-02,CUST004161,P00001,2,307.18,0.0,664.34,Jacksonville,SELL01834
ORD0025292,2020-12-23,CUST000886,P00037,2,339.06,0.3,571.5,Chicago,SELL00618
ORD0023111,2021-05-02,CUST022628,P00030,3,462.16,0.1,1407.24,San Antonio,SELL00633
ORD0062811,2024-01-08,CUST021123,P00005,1,7.9,0.15,13.36,San Jose,SELL00696
ORD0071070,2020-09-12,CUST001315,P00004,5,320.45,0.0,1737.69,Seattle,SELL01986
ORD0016228,2021-08-03,CUST035609,P00002,2,213.54,0.1,420.71,Los Angeles,SELL01214
ORD0035308,2022-06-21,CUST045177,P00043,4,141.69,0.0,636.93,Jacksonville,SELL01069
ORD0033226,2023-05-21,CUST005161,P00047,2,8.05,0.15,15.54,Austin,SELL01485
ORD0016370,2021-09-18,CUST035145,P00024,5,553.09,0.0,3278.16,Washington,SELL00089
ORD0099575,2020-04-20,CUST025938,P00048,2,81.11,0.0,178.01,Dallas,SELL00917
ORD0095794,2024-11-26,CUST032891,P00038,2,12.5,0.0,32.27,Columbus,SELL00712
ORD0047678,2023-08-11,CUST000473,P00045,3,244.15,0.0,824.96,San Diego,SELL00450
ORD0039481,2022-08-30,CUST037084,P00006,1,401.84,0.15,374.24,New York,SELL00079
ORD0007624,2023-04-25,CUST016066,P00046,4,555.12,0.05,2492.36,Philadelphia,SELL00704
ORD0018576,2022-11-27,CUST029727,P00022,2,557.31,0.1,1062.97,New York,SELL01030
ORD0099244,2024-11-07,CUST041185,P00043,3,380.98,0.05,1174.16,Houston,SELL01876
ORD0054624,2024-07-06,CUST015101,P00016,3,27.03,0.1,76.68,Seattle,SELL01363
ORD0008498,2023-05-20,CUST028728,P00033,4,409.57,0.05,1752.12,Fort Worth,SELL00385
ORD0053654,2020-12-05,CUST027418,P00044,2,380.66,0.0,810.61,Washington,SELL01118
ORD0076049,2023-09-10,CUST043237,P00015,4,76.89,0.1,329.76,Los Angeles,SELL00177
ORD0026487,2020-06-08,CUST011437,P00016,3,440.7,0.15,1336.98,San Antonio,SELL01918
ORD0042433,2021-08-16,CUST027510,P00030,5,470.59,0.0,2786.28,Chicago,SELL00094
ORD0005880,2023-02-19,CUST042354,P00017,2,437.99,0.0,953.47,San Diego,SELL01554
ORD0020018,2020-10-27,CUST045116,P00025,4,545.56,0.25,1771.78,Philadelphia,SELL01705
ORD0088212,2020-11-29,CUST011716,P00019,1,466.43,0.05,504.58,Dallas,SELL00283
ORD0003301,2022-02-18,CUST001161,P00046,1,323.15,0.15,285.96,San Francisco,SELL01564
ORD0038826,2021-11-24,CUST049409,P00004,3,293.97,0.0,927.2,Austin,SELL00713
ORD0022715,2022-07-20,CUST038778,P00047,2,554.42,0.05,1244.69,Chicago,SELL01968
ORD0010889,2020-02-22,CUST049605,P00025,2,405.66,0.1,871.67,San Diego,SELL01099
ORD0065805,2022-09-23,CUST027933,P00032,5,300.05,0.25,1193.25,Columbus,SELL00944
ORD0058539,2023-08-01,CUST009412,P00035,3,149.88,0.05,473.27,San Diego,SELL01975
ORD0026675,2020-08-12,CUST049618,P00011,5,404.84,0.05,2028.89,San Antonio,SELL01904
ORD0021702,2023-02-16,CUST000719,P00037,3,243.41,0.0,799.72,San Diego,SELL00019
ORD0073842,2020-06-01,CUST047438,P00035,3,431.16,0.0,1368.95,New York,SELL01422
ORD0014347,2023-04-18,CUST037488,P00001,2,568.97,0.25,926.5,Washington,SELL01754
ORD0089252,2021-09-12,CUST039640,P00037,3,248.22,0.0,818.7,Washington,SELL01861
ORD0017031,2021-05-31,CUST025492,P00046,1,445.11,0.0,467.55,San Diego,SELL01918
ORD0074531,2024-09-03,CUST002128,P00042,1,361.63,0.0,399.54,New York,SELL00616
ORD0089591,2021-02-17,CUST017794,P00049,5,254.61,0.3,1057.46,Phoenix,SELL00264
ORD0067478,2022-01-12,CUST035058,P00022,4,128.08,0.0,558.95,Seattle,SELL00935
ORD0004507,2023-02-25,CUST001265,P00029,1,245.87,0.05,274.19,Fort Worth,SELL00713
ORD0078303,2020-06-11,CUST028111,P00010,3,270.68,0.1,778.65,Philadelphia,SELL00493
ORD0069791,2022-06-01,CUST010629,P00042,4,46.32,0.0,209.53,Dallas,SELL00905
ORD0053143,2023-05-22,CUST016604,P00022,4,409.51,0.2,1385.98,San Jose,SELL01693
ORD0054173,2022-03-29,CUST039036,P00046,5,183.66,0.0,928.35,Los Angeles,SELL00985
ORD0090545,2022-03-29,CUST009515,P00048,5,577.25,0.0,3420.27,Seattle,SELL01855
ORD0092910,2024-11-18,CUST031552,P00020,4,371.27,0.05,1589.51,Los Angeles,SELL01216
ORD0003423,2020-07-20,CUST030780,P00013,5,128.37,0.2,614.84,Charlotte,SELL00710
ORD0010400,2023-07-11,CUST045615,P00014,5,452.05,0.15,2024.98,Phoenix,SELL01145
ORD0092392,2020-04-25,CUST028147,P00013,4,341.68,0.0,1435.42,Columbus,SELL01114
ORD0099202,2023-09-10,CUST027515,P00046,1,204.53,0.0,234.75,Charlotte,SELL01487
ORD0029561,2023-10-03,CUST025577,P00050,2,562.15,0.0,1195.22,Charlotte,SELL01637
ORD0041118,2024-11-14,CUST005256,P00018,5,556.4,0.0,2932.65,San Jose,SELL00935
ORD0048073,2022-08-07,CUST046497,P00046,5,137.37,0.0,776.98,Indianapolis,SELL01859
ORD0032538,2024-05-22,CUST001694,P00003,1,519.91,0.05,525.0,Seattle,SELL00785
ORD0026978,2020-06-18,CUST028541,P00032,4,293.34,0.0,1268.39,Los Angeles,SELL01452
ORD0071922,2020-03-19,CUST002372,P00037,5,592.0,0.0,3210.02,Fort Worth,SELL01561
ORD0040368,2020-12-08,CUST025618,P00017,5,151.13,0.0,896.94,Houston,SELL00210
ORD0073857,2024-03-12,CUST039404,P00017,5,498.74,0.0,2701.23,Philadelphia,SELL01886
ORD0062450,2023-12-16,CUST019014,P00012,3,372.71,0.0,1263.64,Columbus,SELL01046
ORD0003117,2023-12-17,CUST029304,P00035,1,40.51,0.0,47.26,Fort Worth,SELL00560
ORD0072523,2024-05-20,CUST039266,P00041,3,500.14,0.15,1340.59,Philadelphia,SELL01275
ORD0061946,2022-08-23,CUST001886,P00006,5,481.58,0.05,2562.6,Dallas,SELL01624
ORD0071096,2024-04-17,CUST009711,P00006,2,421.06,0.25,671.69,Indianapolis,SELL00841
ORD0011605,2020-07-14,CUST033013,P00011,5,293.12,0.0,1474.32,Columbus,SELL00048
ORD0005396,2023-01-10,CUST024788,P00050,3,554.92,0.0,1667.85,Washington,SELL01189
ORD0053549,2021-10-20,CUST022381,P00008,4,487.67,0.15,1969.62,Austin,SELL00458
ORD0040494,2021-10-05,CUST001172,P00031,4,300.29,0.0,1422.02,Houston,SELL01649
ORD0021078,2021-02-05,CUST049690,P00048,5,277.48,0.0,1470.85,Washington,SELL00563
ORD0056375,2020-01-07,CUST022779,P00004,4,434.61,0.1,1854.82,Fort Worth,SELL01199
ORD0083629,2021-11-13,CUST019641,P00012,3,582.96,0.05,1868.48,Charlotte,SELL00273
ORD0094229,2022-12-08,CUST019053,P00005,1,43.37,0.25,36.49,Philadelphia,SELL01124
ORD0045129,2020-07-26,CUST034868,P00043,4,268.34,0.0,1135.47,Columbus,SELL01013
ORD0039214,2022-02-01,CUST015962,P00018,2,46.25,0.05,117.84,San Jose,SELL00120
ORD0068270,2020-10-03,CUST006799,P00030,4,180.74,0.25,595.02,Charlotte,SELL00230
ORD0021783,2020-12-14,CUST043998,P00050,3,239.1,0.1,766.88,New York,SELL00538
ORD0034251,2021-06-04,CUST000192,P00018,3,383.1,0.0,1210.2,San Diego,SELL00010
ORD0089192,2020-12-19,CUST001216,P00021,5,568.14,0.0,2983.3,Seattle,SELL01500
ORD0065516,2020-09-14,CUST042739,P00045,1,322.51,0.0,341.14,Philadelphia,SELL01825
ORD0039011,2024-01-26,CUST007578,P00024,2,107.56,0.0,237.67,Houston,SELL01951
ORD0028057,2024-09-29,CUST034479,P00018,1,238.09,0.0,279.03,Seattle,SELL01337
ORD0067973,2020-02-25,CUST002829,P00035,3,445.23,0.25,1061.08,Indianapolis,SELL00202
ORD0032582,2022-09-30,CUST005899,P00039,2,7.09,0.0,20.48,New York,SELL01979
ORD0041828,2022-08-16,CUST037085,P00037,1,505.6,0.0,560.32,New York,SELL01266
ORD0080842,2023-03-14,CUST039188,P00028,1,390.53,0.05,405.58,Seattle,SELL01596
ORD0098520,2022-01-17,CUST021923,P00048,3,266.0,0.15,814.04,San Jose,SELL00081
ORD0012996,2024-01-12,CUST025632,P00005,4,353.5,0.1,1502.24,Chicago,SELL01324
ORD0041848,2024-12-26,CUST030946,P00025,5,222.11,0.15,1114.09,Seattle,SELL01027
ORD0022175,2021-11-06,CUST002391,P00028,5,242.16,0.0,1312.85,Indianapolis,SELL00052
ORD0039913,2023-04-20,CUST045754,P00049,2,593.33,0.05,1225.08,San Jose,SELL00653
ORD0097409,2023-10-13,CUST035291,P00033,1,227.65,0.25,175.97,Washington,SELL00344
ORD0032783,2023-05-26,CUST040682,P00006,3,288.39,0.0,969.96,Fort Worth,SELL01578
ORD0060774,2022-10-21,CUST025842,P00032,3,240.55,0.0,763.98,Columbus,SELL01014
ORD0051406,2024-07-20,CUST002286,P00018,3,387.06,0.1,1234.76,Jacksonville,SELL01148
ORD0004008,2022-10-28,CUST014727,P00036,1,411.96,0.0,471.12,Jacksonville,SELL00715
ORD0032639,2020-10-27,CUST045848,P00040,3,150.09,0.05,462.19,San Antonio,SELL00403
ORD0037153,2021-06-11,CUST008485,P00042,1,41.24,0.0,49.45,Washington,SELL01768
ORD0092554,2023-09-20,CUST044564,P00014,5,411.86,0.1,2197.35,Chicago,SELL01846
ORD0045948,2021-02-25,CUST042820,P00006,5,285.51,0.05,1519.57,Fort Worth,SELL00374
