Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Competitor Pricing,Seasonality,Demand
2023-11-09,S004,P0012,Electronics,West,102,102,158,116.73,10,Cloudy,131.75,Autumn,133
2023-11-09,S004,P0013,Groceries,West,286,100,0,24.39,0,Cloudy,21.35,Autumn,136
2023-11-09,S004,P0014,Furniture,West,85,66,0,168.41,10,Cloudy,158.96,Autumn,91
2023-11-09,S004,P0015,Furniture,West,299,54,0,89.84,5,Cloudy,106.02,Autumn,67
2023-11-09,S004,P0016,Furniture,West,296,86,422,115.6,15,Cloudy,123.62,Autumn,117
2023-11-09,S004,P0017,Clothing,West,161,161,231,131.45,10,Cloudy,112.28,Autumn,222
2023-11-09,S004,P0018,Furniture,West,83,73,57,126.0,25,Cloudy,125.03,Autumn,71
2023-11-09,S004,P0019,Clothing,West,106,54,98,57.55,0,Cloudy,63.66,Autumn,83
2023-11-09,S004,P0020,Furniture,West,243,83,0,120.13,10,Cloudy,134.41,Autumn,80
2023-11-09,S005,P0001,Groceries,North,203,51,0,11.49,0,Rainy,11.04,Autumn,70
2023-11-09,S005,P0002,Electronics,North,189,57,0,33.61,10,Rainy,38.82,Autumn,65
2023-11-09,S005,P0003,Toys,North,158,92,100,29.74,10,Rainy,27.86,Autumn,106
2023-11-09,S005,P0004,Groceries,North,206,62,0,7.18,5,Rainy,6.35,Autumn,78
2023-11-09,S005,P0005,Groceries,North,211,124,311,17.55,10,Rainy,17.18,Autumn,139
2023-11-09,S005,P0006,Groceries,North,301,120,0,66.28,15,Rainy,57.81,Autumn,172
2023-11-09,S005,P0007,Groceries,North,472,168,0,91.44,10,Rainy,80.41,Autumn,151
2023-11-09,S005,P0008,Groceries,North,126,126,189,75.1,10,Rainy,81.38,Autumn,198
2023-11-09,S005,P0009,Groceries,North,324,161,493,111.21,0,Rainy,120.35,Autumn,146
2023-11-09,S005,P0010,Groceries,North,242,84,0,50.64,20,Rainy,44.89,Autumn,100
2023-11-09,S005,P0011,Electronics,North,194,58,0,70.4,10,Rainy,78.41,Autumn,87
2023-11-09,S005,P0012,Furniture,North,401,49,0,96.65,25,Rainy,91.51,Autumn,60
2023-11-09,S005,P0013,Groceries,North,312,109,261,71.53,5,Rainy,76.04,Autumn,101
2023-11-09,S005,P0014,Furniture,North,304,87,0,173.7,0,Rainy,153.34,Autumn,73
2023-11-09,S005,P0015,Groceries,North,193,64,0,44.09,5,Rainy,53.33,Autumn,76
2023-11-09,S005,P0016,Toys,North,344,55,0,28.4,15,Rainy,27.11,Autumn,67
2023-11-09,S005,P0017,Toys,North,112,56,93,28.92,25,Rainy,25.47,Autumn,87
2023-11-09,S005,P0018,Clothing,North,162,114,172,24.22,10,Rainy,25.67,Autumn,166
2023-11-09,S005,P0019,Furniture,North,150,48,0,125.01,5,Rainy,111.89,Autumn,46
2023-11-09,S005,P0020,Toys,North,189,107,0,27.5,10,Rainy,29.3,Autumn,91
2023-11-10,S001,P0001,Electronics,North,450,56,0,70.95,0,Rainy,64.01,Autumn,77
2023-11-10,S001,P0002,Clothing,North,122,104,90,65.08,10,Rainy,58.58,Autumn,111
2023-11-10,S001,P0003,Clothing,North,569,132,0,61.71,0,Rainy,54.99,Autumn,115
2023-11-10,S001,P0004,Electronics,North,92,59,0,100.09,10,Rainy,88.69,Autumn,88
2023-11-10,S001,P0005,Groceries,North,792,98,0,63.68,10,Rainy,62.55,Autumn,139
2023-11-10,S001,P0006,Toys,North,180,97,0,31.66,20,Rainy,35.95,Autumn,84
2023-11-10,S001,P0007,Groceries,North,171,82,0,27.22,0,Rainy,26.23,Autumn,110
2023-11-10,S001,P0008,Electronics,North,91,73,65,35.18,20,Rainy,34.83,Autumn,74
2023-11-10,S001,P0009,Clothing,North,172,95,94,86.8,5,Rainy,84.47,Autumn,87
2023-11-10,S001,P0010,Furniture,North,252,39,0,118.05,0,Rainy,139.89,Autumn,52
2023-11-10,S001,P0011,Furniture,North,215,29,0,147.41,0,Rainy,139.93,Autumn,36
2023-11-10,S001,P0012,Groceries,North,164,136,0,82.5,20,Rainy,99.31,Autumn,172
2023-11-10,S001,P0013,Toys,North,77,70,58,30.33,0,Rainy,31.97,Autumn,69
2023-11-10,S001,P0014,Groceries,North,292,121,348,64.02,25,Rainy,58.68,Autumn,132
2023-11-10,S001,P0015,Toys,North,146,51,0,15.9,0,Rainy,14.06,Autumn,77
2023-11-10,S001,P0016,Groceries,North,566,49,0,33.22,10,Rainy,29.05,Autumn,69
2023-11-10,S001,P0017,Toys,North,96,32,0,19.04,5,Rainy,17.1,Autumn,46
2023-11-10,S001,P0018,Groceries,North,306,88,0,58.12,0,Rainy,64.8,Autumn,85
2023-11-10,S001,P0019,Furniture,North,107,90,77,98.73,15,Rainy,119.39,Autumn,83
2023-11-10,S001,P0020,Furniture,North,365,87,338,109.45,20,Rainy,101.96,Autumn,100
2023-11-10,S002,P0001,Groceries,South,243,137,616,101.33,5,Cloudy,87.15,Autumn,174
2023-11-10,S002,P0002,Toys,South,210,138,300,35.95,15,Cloudy,32.54,Autumn,159
2023-11-10,S002,P0003,Groceries,South,205,100,0,74.39,10,Cloudy,66.78,Autumn,89
2023-11-10,S002,P0004,Groceries,South,492,132,0,47.19,0,Cloudy,46.66,Autumn,117
2023-11-10,S002,P0005,Electronics,South,341,14,0,61.94,10,Cloudy,70.88,Autumn,18
2023-11-10,S002,P0006,Clothing,South,134,108,108,53.42,25,Cloudy,48.16,Autumn,105
2023-11-10,S002,P0007,Toys,South,1151,101,0,25.14,10,Cloudy,30.03,Autumn,89
2023-11-10,S002,P0008,Groceries,South,170,111,132,21.43,25,Cloudy,25.92,Autumn,131
2023-11-10,S002,P0009,Groceries,South,256,60,161,57.89,5,Cloudy,65.68,Autumn,91
2023-11-10,S002,P0010,Groceries,South,187,45,0,72.89,5,Cloudy,68.27,Autumn,44
2023-11-10,S002,P0011,Groceries,South,423,75,0,92.62,5,Cloudy,90.83,Autumn,90
2023-11-10,S002,P0012,Electronics,South,503,77,0,56.66,20,Cloudy,53.26,Autumn,88
2023-11-10,S002,P0013,Groceries,South,157,105,0,23.91,10,Cloudy,22.54,Autumn,140
2023-11-10,S002,P0014,Electronics,South,296,56,0,85.02,25,Cloudy,80.11,Autumn,54
2023-11-10,S002,P0015,Clothing,South,315,69,0,66.05,0,Cloudy,70.94,Autumn,84
2023-11-10,S002,P0016,Clothing,South,145,96,0,91.14,0,Cloudy,110.22,Autumn,104
2023-11-10,S002,P0017,Toys,South,574,93,0,19.65,10,Cloudy,19.47,Autumn,92
2023-11-10,S002,P0018,Clothing,South,149,50,0,23.82,10,Cloudy,23.29,Autumn,66
2023-11-10,S002,P0019,Clothing,South,766,84,0,72.77,20,Cloudy,78.26,Autumn,107
2023-11-10,S002,P0020,Furniture,South,273,114,261,111.95,25,Cloudy,98.58,Autumn,101
2023-11-10,S003,P0001,Toys,East,301,66,0,15.77,5,Rainy,14.03,Autumn,76
2023-11-10,S003,P0002,Groceries,East,69,69,686,63.69,15,Rainy,67.22,Autumn,198
2023-11-10,S003,P0003,Electronics,East,173,94,124,91.99,10,Rainy,109.02,Autumn,138
2023-11-10,S003,P0004,Groceries,East,280,111,375,25.67,0,Rainy,30.68,Autumn,131
2023-11-10,S003,P0005,Toys,East,413,62,0,20.29,0,Rainy,21.76,Autumn,64
2023-11-10,S003,P0006,Toys,East,184,64,0,28.38,25,Rainy,30.8,Autumn,84
2023-11-10,S003,P0007,Groceries,East,1072,126,0,20.69,0,Rainy,18.76,Autumn,160
2023-11-10,S003,P0008,Clothing,East,243,67,0,91.2,20,Rainy,90.11,Autumn,76
2023-11-10,S003,P0009,Groceries,East,160,130,118,58.29,0,Rainy,69.38,Autumn,121
2023-11-10,S003,P0010,Groceries,East,107,107,138,43.41,0,Rainy,51.96,Autumn,131
2023-11-10,S003,P0011,Electronics,East,254,90,292,141.86,0,Rainy,168.49,Autumn,139
2023-11-10,S003,P0012,Furniture,East,81,81,0,82.48,25,Rainy,80.95,Autumn,91
2023-11-10,S003,P0013,Groceries,East,706,82,0,70.78,0,Rainy,69.52,Autumn,75
2023-11-10,S003,P0014,Groceries,East,313,167,0,82.52,25,Rainy,87.26,Autumn,146
2023-11-10,S003,P0015,Groceries,East,336,23,0,75.18,0,Rainy,81.2,Autumn,27
2023-11-10,S003,P0016,Electronics,East,367,115,0,101.76,0,Rainy,118.61,Autumn,100
2023-11-10,S003,P0017,Furniture,East,689,45,0,100.96,5,Rainy,118.06,Autumn,39
2023-11-10,S003,P0018,Furniture,East,149,119,359,139.2,10,Rainy,134.98,Autumn,100
2023-11-10,S003,P0019,Groceries,East,158,99,142,52.24,25,Rainy,49.64,Autumn,158
2023-11-10,S003,P0020,Clothing,East,156,94,0,73.17,10,Rainy,79.2,Autumn,124
2023-11-10,S004,P0001,Groceries,West,92,92,0,11.1,10,Sunny,12.0,Autumn,132
2023-11-10,S004,P0002,Groceries,West,243,109,238,19.21,15,Sunny,17.39,Autumn,115
2023-11-10,S004,P0003,Furniture,West,223,35,0,129.06,5,Sunny,110.68,Autumn,53
2023-11-10,S004,P0004,Groceries,West,345,62,0,50.48,0,Sunny,56.69,Autumn,80
2023-11-10,S004,P0005,Clothing,West,163,59,0,65.88,10,Sunny,73.02,Autumn,96
2023-11-10,S004,P0006,Groceries,West,273,127,0,38.07,10,Sunny,44.25,Autumn,145
2023-11-10,S004,P0007,Groceries,West,597,74,0,28.77,10,Sunny,26.92,Autumn,115
2023-11-10,S004,P0008,Furniture,West,109,109,107,88.97,20,Sunny,98.36,Autumn,110
2023-11-10,S004,P0009,Clothing,West,538,76,0,113.3,0,Sunny,97.79,Autumn,75
2023-11-10,S004,P0010,Groceries,West,225,49,0,20.14,5,Sunny,23.77,Autumn,43
2023-11-10,S004,P0011,Clothing,West,646,128,0,57.35,10,Sunny,67.53,Autumn,116
2023-11-10,S004,P0012,Electronics,West,158,93,131,127.14,10,Sunny,118.64,Autumn,145
2023-11-10,S004,P0013,Groceries,West,186,96,0,20.39,5,Sunny,21.99,Autumn,111
2023-11-10,S004,P0014,Furniture,West,244,149,278,162.16,20,Sunny,182.87,Autumn,133
2023-11-10,S004,P0015,Furniture,West,245,59,0,94.09,0,Sunny,112.62,Autumn,66
2023-11-10,S004,P0016,Furniture,West,210,102,0,112.08,10,Sunny,124.11,Autumn,90
2023-11-10,S004,P0017,Clothing,West,231,167,0,106.97,5,Sunny,119.39,Autumn,142
2023-11-10,S004,P0018,Furniture,West,67,67,101,159.55,10,Sunny,145.03,Autumn,86
2023-11-10,S004,P0019,Clothing,West,150,150,188,56.66,25,Sunny,68.23,Autumn,173
2023-11-10,S004,P0020,Furniture,West,160,160,283,144.25,15,Sunny,142.16,Autumn,139
2023-11-10,S005,P0001,Groceries,North,152,88,195,11.53,0,Rainy,13.46,Autumn,86
2023-11-10,S005,P0002,Electronics,North,132,123,527,48.36,10,Rainy,52.47,Autumn,183
2023-11-10,S005,P0003,Toys,North,166,98,111,32.29,5,Rainy,28.82,Autumn,115
2023-11-10,S005,P0004,Groceries,North,144,83,138,8.55,0,Rainy,10.0,Autumn,132
2023-11-10,S005,P0005,Groceries,North,87,56,0,15.01,5,Rainy,17.46,Autumn,88
2023-11-10,S005,P0006,Groceries,North,802,111,0,61.76,20,Rainy,61.6,Autumn,168
2023-11-10,S005,P0007,Groceries,North,304,160,298,89.0,5,Rainy,107.7,Autumn,140
2023-11-10,S005,P0008,Groceries,North,189,145,168,55.22,25,Rainy,58.95,Autumn,150
2023-11-10,S005,P0009,Groceries,North,163,65,0,102.61,0,Rainy,99.89,Autumn,103
2023-11-10,S005,P0010,Groceries,North,158,106,0,66.34,5,Rainy,58.69,Autumn,131
2023-11-10,S005,P0011,Electronics,North,136,35,0,69.24,0,Rainy,78.15,Autumn,53
2023-11-10,S005,P0012,Furniture,North,352,50,258,124.12,10,Rainy,114.61,Autumn,78
2023-11-10,S005,P0013,Groceries,North,203,166,402,78.0,10,Rainy,92.9,Autumn,148
2023-11-10,S005,P0014,Furniture,North,217,167,386,180.72,15,Rainy,190.5,Autumn,154
2023-11-10,S005,P0015,Groceries,North,294,103,261,49.16,10,Rainy,54.74,Autumn,125
2023-11-10,S005,P0016,Toys,North,289,73,0,34.98,0,Rainy,32.47,Autumn,80
2023-11-10,S005,P0017,Toys,North,149,72,91,34.88,10,Rainy,38.19,Autumn,104
2023-11-10,S005,P0018,Clothing,North,220,79,0,24.09,0,Rainy,22.09,Autumn,110
2023-11-10,S005,P0019,Furniture,North,102,83,160,115.62,20,Rainy,112.06,Autumn,70
2023-11-10,S005,P0020,Toys,North,82,62,88,28.46,10,Rainy,24.49,Autumn,86
2023-11-11,S001,P0001,Electronics,North,394,86,0,74.61,0,Rainy,64.68,Autumn,91
2023-11-11,S001,P0002,Clothing,North,108,108,103,55.64,20,Rainy,60.23,Autumn,115
2023-11-11,S001,P0003,Clothing,North,437,80,0,54.56,15,Rainy,52.15,Autumn,128
2023-11-11,S001,P0004,Electronics,North,292,125,236,109.14,10,Rainy,123.85,Autumn,132
2023-11-11,S001,P0005,Groceries,North,694,102,0,55.3,10,Rainy,47.37,Autumn,93
2023-11-11,S001,P0006,Toys,North,83,60,0,38.79,0,Rainy,34.68,Autumn,64
2023-11-11,S001,P0007,Groceries,North,1152,118,0,26.17,0,Rainy,30.84,Autumn,114
2023-11-11,S001,P0008,Electronics,North,83,83,152,44.68,10,Rainy,53.92,Autumn,127
2023-11-11,S001,P0009,Clothing,North,171,159,166,112.45,0,Rainy,111.15,Autumn,154
2023-11-11,S001,P0010,Furniture,North,213,65,0,133.19,5,Rainy,160.12,Autumn,100
2023-11-11,S001,P0011,Furniture,North,186,85,210,154.49,15,Rainy,186.66,Autumn,108
2023-11-11,S001,P0012,Groceries,North,351,84,0,74.9,10,Rainy,80.81,Autumn,100
2023-11-11,S001,P0013,Toys,North,65,65,81,33.95,0,Rainy,31.9,Autumn,86
2023-11-11,S001,P0014,Groceries,North,171,148,594,76.46,20,Rainy,73.49,Autumn,173
2023-11-11,S001,P0015,Toys,North,95,95,123,14.11,25,Rainy,12.01,Autumn,129
2023-11-11,S001,P0016,Groceries,North,517,45,0,32.82,5,Rainy,38.33,Autumn,65
2023-11-11,S001,P0017,Toys,North,64,64,90,23.34,0,Rainy,26.7,Autumn,103
2023-11-11,S001,P0018,Groceries,North,218,94,0,54.18,5,Rainy,62.87,Autumn,79
2023-11-11,S001,P0019,Furniture,North,94,34,50,94.06,10,Rainy,89.78,Autumn,41
2023-11-11,S001,P0020,Furniture,North,278,36,0,101.06,10,Rainy,112.67,Autumn,58
2023-11-11,S002,P0001,Groceries,South,106,60,0,77.59,0,Snowy,83.54,Autumn,85
2023-11-11,S002,P0002,Toys,South,72,56,0,28.4,10,Snowy,32.59,Autumn,81
2023-11-11,S002,P0003,Groceries,South,673,127,0,77.06,10,Snowy,81.73,Autumn,115
2023-11-11,S002,P0004,Groceries,South,360,166,515,41.2,20,Snowy,49.5,Autumn,165
2023-11-11,S002,P0005,Electronics,South,327,78,0,103.35,0,Snowy,89.87,Autumn,113
2023-11-11,S002,P0006,Clothing,South,134,83,122,65.27,10,Snowy,69.66,Autumn,127
2023-11-11,S002,P0007,Toys,South,1050,65,0,25.28,5,Snowy,26.79,Autumn,75
2023-11-11,S002,P0008,Groceries,South,191,83,0,23.87,5,Snowy,22.24,Autumn,75
2023-11-11,S002,P0009,Groceries,South,196,124,0,65.75,5,Snowy,74.53,Autumn,131
2023-11-11,S002,P0010,Groceries,South,142,74,90,85.01,5,Snowy,89.61,Autumn,100
2023-11-11,S002,P0011,Groceries,South,348,129,370,89.69,15,Snowy,96.33,Autumn,131
2023-11-11,S002,P0012,Electronics,South,426,134,527,76.62,0,Snowy,90.16,Autumn,129
2023-11-11,S002,P0013,Groceries,South,404,114,383,25.32,0,Snowy,22.68,Autumn,123
2023-11-11,S002,P0014,Electronics,South,240,145,0,102.28,25,Snowy,116.76,Autumn,123
2023-11-11,S002,P0015,Clothing,South,246,108,0,58.61,20,Snowy,52.88,Autumn,100
2023-11-11,S002,P0016,Clothing,South,323,69,0,78.76,5,Snowy,75.41,Autumn,62
2023-11-11,S002,P0017,Toys,South,481,140,0,20.99,10,Snowy,24.21,Autumn,129
2023-11-11,S002,P0018,Clothing,South,99,99,164,30.57,5,Snowy,34.0,Autumn,142
2023-11-11,S002,P0019,Clothing,South,682,53,0,77.2,5,Snowy,76.48,Autumn,60
2023-11-11,S002,P0020,Furniture,South,159,50,0,121.36,0,Snowy,139.05,Autumn,57
2023-11-11,S003,P0001,Toys,East,235,33,0,13.4,5,Sunny,15.58,Autumn,47
2023-11-11,S003,P0002,Groceries,East,0,0,0,53.29,15,Sunny,63.94,Autumn,132
2023-11-11,S003,P0003,Electronics,East,203,119,139,90.74,10,Sunny,105.22,Autumn,133
2023-11-11,S003,P0004,Groceries,East,169,158,464,26.58,10,Sunny,29.69,Autumn,182
2023-11-11,S003,P0005,Toys,East,351,138,527,25.34,5,Sunny,28.0,Autumn,148
2023-11-11,S003,P0006,Toys,East,120,120,129,49.38,0,Sunny,44.53,Autumn,154
2023-11-11,S003,P0007,Groceries,East,946,182,0,21.64,0,Sunny,24.46,Autumn,197
2023-11-11,S003,P0008,Clothing,East,176,91,275,130.94,0,Sunny,115.38,Autumn,118
2023-11-11,S003,P0009,Groceries,East,148,148,207,73.53,0,Sunny,71.86,Autumn,185
2023-11-11,S003,P0010,Groceries,East,138,138,206,51.95,10,Sunny,46.44,Autumn,219
2023-11-11,S003,P0011,Electronics,East,164,151,0,130.25,20,Sunny,142.94,Autumn,190
2023-11-11,S003,P0012,Furniture,East,193,91,149,90.89,10,Sunny,98.09,Autumn,81
2023-11-11,S003,P0013,Groceries,East,624,104,0,75.66,0,Sunny,68.4,Autumn,94
2023-11-11,S003,P0014,Groceries,East,688,219,0,107.99,15,Sunny,123.82,Autumn,200
2023-11-11,S003,P0015,Groceries,East,313,99,0,88.77,15,Sunny,106.99,Autumn,118
2023-11-11,S003,P0016,Electronics,East,252,127,197,104.09,0,Sunny,115.54,Autumn,107
2023-11-11,S003,P0017,Furniture,East,644,57,0,118.48,5,Sunny,111.15,Autumn,67
2023-11-11,S003,P0018,Furniture,East,277,126,0,161.17,0,Sunny,141.49,Autumn,113
2023-11-11,S003,P0019,Groceries,East,201,100,0,58.43,0,Sunny,67.05,Autumn,116
2023-11-11,S003,P0020,Clothing,East,478,78,0,74.37,5,Sunny,72.74,Autumn,96
2023-11-11,S004,P0001,Groceries,West,915,130,0,13.0,0,Sunny,15.0,Autumn,150
2023-11-11,S004,P0002,Groceries,West,134,57,0,16.38,15,Sunny,18.06,Autumn,83
2023-11-11,S004,P0003,Furniture,West,188,43,0,123.36,15,Sunny,115.61,Autumn,71
2023-11-11,S004,P0004,Groceries,West,283,126,451,53.54,20,Sunny,47.9,Autumn,153
2023-11-11,S004,P0005,Clothing,West,104,84,92,70.02,10,Sunny,63.06,Autumn,99
2023-11-11,S004,P0006,Groceries,West,554,198,0,41.07,10,Sunny,43.86,Autumn,173
2023-11-11,S004,P0007,Groceries,West,523,105,0,29.45,0,Sunny,29.31,Autumn,90
2023-11-11,S004,P0008,Furniture,West,107,107,109,98.93,10,Sunny,107.04,Autumn,106
2023-11-11,S004,P0009,Clothing,West,462,66,0,112.02,10,Sunny,108.56,Autumn,103
2023-11-11,S004,P0010,Groceries,West,176,164,0,31.88,0,Sunny,30.73,Autumn,148
2023-11-11,S004,P0011,Clothing,West,518,122,888,67.69,20,Sunny,59.71,Autumn,199
2023-11-11,S004,P0012,Electronics,West,196,92,0,129.64,0,Sunny,152.3,Autumn,133
2023-11-11,S004,P0013,Groceries,West,526,149,0,22.45,5,Sunny,22.22,Autumn,126
2023-11-11,S004,P0014,Furniture,West,95,95,0,165.17,25,Sunny,159.28,Autumn,144
2023-11-11,S004,P0015,Furniture,West,517,128,0,96.83,15,Sunny,84.06,Autumn,107
2023-11-11,S004,P0016,Furniture,West,108,80,0,118.09,10,Sunny,101.46,Autumn,90
2023-11-11,S004,P0017,Clothing,West,64,64,152,101.36,10,Sunny,122.46,Autumn,142
2023-11-11,S004,P0018,Furniture,West,101,47,67,150.5,10,Sunny,145.56,Autumn,70
2023-11-11,S004,P0019,Clothing,West,188,116,132,66.65,5,Sunny,70.17,Autumn,146
2023-11-11,S004,P0020,Furniture,West,0,0,0,123.29,10,Sunny,135.88,Autumn,87
2023-11-11,S005,P0001,Groceries,North,64,64,231,11.3,10,Rainy,13.51,Autumn,112
2023-11-11,S005,P0002,Electronics,North,421,156,0,39.49,15,Rainy,45.69,Autumn,131
2023-11-11,S005,P0003,Toys,North,179,88,140,28.23,15,Rainy,31.09,Autumn,124
2023-11-11,S005,P0004,Groceries,North,199,146,130,7.14,20,Rainy,8.05,Autumn,146
2023-11-11,S005,P0005,Groceries,North,342,28,0,12.63,10,Rainy,12.23,Autumn,42
2023-11-11,S005,P0006,Groceries,North,691,133,0,56.15,10,Rainy,62.52,Autumn,112
2023-11-11,S005,P0007,Groceries,North,144,107,0,88.41,10,Rainy,79.28,Autumn,139
2023-11-11,S005,P0008,Groceries,North,212,79,0,53.33,10,Rainy,46.17,Autumn,67
2023-11-11,S005,P0009,Groceries,North,98,85,0,92.45,0,Rainy,110.35,Autumn,87
2023-11-11,S005,P0010,Groceries,North,511,76,0,58.65,5,Rainy,56.0,Autumn,92
2023-11-11,S005,P0011,Electronics,North,549,47,0,70.53,10,Rainy,67.12,Autumn,73
2023-11-11,S005,P0012,Furniture,North,302,74,0,122.03,10,Rainy,108.77,Autumn,73
2023-11-11,S005,P0013,Groceries,North,37,37,0,80.26,10,Rainy,77.65,Autumn,140
2023-11-11,S005,P0014,Furniture,North,50,50,0,158.13,20,Rainy,147.32,Autumn,112
2023-11-11,S005,P0015,Groceries,North,191,110,0,49.02,15,Rainy,43.22,Autumn,126
2023-11-11,S005,P0016,Toys,North,216,117,373,35.04,10,Rainy,31.36,Autumn,112
2023-11-11,S005,P0017,Toys,North,168,79,0,36.54,0,Rainy,35.64,Autumn,72
2023-11-11,S005,P0018,Clothing,North,141,141,130,26.42,0,Rainy,29.61,Autumn,159
2023-11-11,S005,P0019,Furniture,North,19,19,0,121.2,5,Rainy,131.82,Autumn,51
2023-11-11,S005,P0020,Toys,North,108,60,82,29.68,5,Rainy,26.76,Autumn,83
2023-11-12,S001,P0001,Electronics,North,308,81,0,64.26,15,Rainy,57.17,Autumn,95
2023-11-12,S001,P0002,Clothing,North,103,103,184,70.87,10,Rainy,77.95,Autumn,157
2023-11-12,S001,P0003,Clothing,North,1242,150,0,49.68,25,Rainy,47.21,Autumn,138
2023-11-12,S001,P0004,Electronics,North,167,87,0,107.04,5,Rainy,113.24,Autumn,108
2023-11-12,S001,P0005,Groceries,North,592,113,443,66.45,5,Rainy,60.44,Autumn,135
2023-11-12,S001,P0006,Toys,North,415,83,0,28.98,25,Rainy,32.11,Autumn,77
2023-11-12,S001,P0007,Groceries,North,1034,73,0,21.92,10,Rainy,24.15,Autumn,92
2023-11-12,S001,P0008,Electronics,North,152,90,107,44.74,15,Rainy,41.67,Autumn,129
2023-11-12,S001,P0009,Clothing,North,178,175,168,105.42,0,Rainy,122.8,Autumn,150
2023-11-12,S001,P0010,Furniture,North,827,69,0,115.92,15,Rainy,126.09,Autumn,92
2023-11-12,S001,P0011,Furniture,North,101,58,0,161.82,0,Rainy,193.95,Autumn,74
2023-11-12,S001,P0012,Groceries,North,267,119,234,86.84,5,Rainy,91.54,Autumn,130
2023-11-12,S001,P0013,Toys,North,81,33,54,26.76,5,Rainy,28.53,Autumn,49
2023-11-12,S001,P0014,Groceries,North,23,23,0,60.09,25,Rainy,58.46,Autumn,112
2023-11-12,S001,P0015,Toys,North,123,96,92,16.56,0,Rainy,17.91,Autumn,104
2023-11-12,S001,P0016,Groceries,North,472,121,0,38.77,15,Rainy,38.29,Autumn,133
2023-11-12,S001,P0017,Toys,North,90,74,97,23.8,0,Rainy,21.89,Autumn,93
2023-11-12,S001,P0018,Groceries,North,124,115,173,60.02,20,Rainy,52.87,Autumn,150
2023-11-12,S001,P0019,Furniture,North,110,77,58,105.43,10,Rainy,96.71,Autumn,71
2023-11-12,S001,P0020,Furniture,North,242,49,0,118.19,0,Rainy,117.0,Autumn,58
2023-11-12,S002,P0001,Groceries,South,397,139,0,106.06,10,Sunny,100.67,Autumn,213
2023-11-12,S002,P0002,Toys,South,316,88,284,29.43,25,Sunny,27.41,Autumn,133
2023-11-12,S002,P0003,Groceries,South,546,125,0,83.02,10,Sunny,88.59,Autumn,140
2023-11-12,S002,P0004,Groceries,South,194,99,0,42.15,0,Sunny,47.53,Autumn,98
2023-11-12,S002,P0005,Electronics,South,249,109,602,106.51,5,Sunny,124.33,Autumn,158
2023-11-12,S002,P0006,Clothing,South,173,129,179,82.53,10,Sunny,73.37,Autumn,194
2023-11-12,S002,P0007,Toys,South,985,132,0,33.71,0,Sunny,31.02,Autumn,132
2023-11-12,S002,P0008,Groceries,South,108,108,136,25.99,20,Sunny,22.54,Autumn,157
2023-11-12,S002,P0009,Groceries,South,233,72,0,52.87,10,Sunny,46.93,Autumn,66
2023-11-12,S002,P0010,Groceries,South,158,158,170,83.06,25,Sunny,94.35,Autumn,173
2023-11-12,S002,P0011,Groceries,South,219,118,0,105.72,10,Sunny,105.34,Autumn,150
2023-11-12,S002,P0012,Electronics,South,292,110,0,75.13,5,Sunny,81.12,Autumn,140
2023-11-12,S002,P0013,Groceries,South,290,137,0,27.88,0,Sunny,24.84,Autumn,157
2023-11-12,S002,P0014,Electronics,South,843,60,0,101.99,20,Sunny,87.21,Autumn,86
2023-11-12,S002,P0015,Clothing,South,138,107,0,66.38,10,Sunny,71.42,Autumn,118
2023-11-12,S002,P0016,Clothing,South,254,125,340,97.07,10,Sunny,86.68,Autumn,142
2023-11-12,S002,P0017,Toys,South,341,100,348,19.07,10,Sunny,20.64,Autumn,98
2023-11-12,S002,P0018,Clothing,South,164,107,0,24.39,20,Sunny,23.74,Autumn,108
2023-11-12,S002,P0019,Clothing,South,629,83,0,87.78,0,Sunny,82.6,Autumn,81
2023-11-12,S002,P0020,Furniture,South,109,33,0,97.18,10,Sunny,116.35,Autumn,28
2023-11-12,S003,P0001,Toys,East,202,127,310,16.91,15,Sunny,18.54,Autumn,150
2023-11-12,S003,P0002,Groceries,East,417,144,0,69.29,15,Sunny,63.22,Autumn,212
2023-11-12,S003,P0003,Electronics,East,223,98,0,72.78,20,Sunny,80.46,Autumn,100
2023-11-12,S003,P0004,Groceries,East,11,11,0,23.07,10,Sunny,25.96,Autumn,131
2023-11-12,S003,P0005,Toys,East,213,41,0,16.76,10,Sunny,20.25,Autumn,41
2023-11-12,S003,P0006,Toys,East,129,72,132,33.1,25,Sunny,29.39,Autumn,116
2023-11-12,S003,P0007,Groceries,East,764,192,0,18.0,10,Sunny,19.91,Autumn,167
2023-11-12,S003,P0008,Clothing,East,85,85,360,119.51,15,Sunny,143.18,Autumn,160
2023-11-12,S003,P0009,Groceries,East,207,78,0,49.24,10,Sunny,55.54,Autumn,101
2023-11-12,S003,P0010,Groceries,East,206,101,0,36.83,15,Sunny,44.48,Autumn,130
2023-11-12,S003,P0011,Electronics,East,305,30,0,104.14,5,Sunny,92.85,Autumn,48
2023-11-12,S003,P0012,Furniture,East,102,80,0,92.64,5,Sunny,103.33,Autumn,71
2023-11-12,S003,P0013,Groceries,East,520,103,0,71.83,5,Sunny,66.25,Autumn,94
2023-11-12,S003,P0014,Groceries,East,469,148,561,98.43,25,Sunny,87.67,Autumn,192
2023-11-12,S003,P0015,Groceries,East,214,96,0,98.6,10,Sunny,96.43,Autumn,117
